date,재배지역_평균기온,재배지역_평균운량,재배지역_일강수량,재배지역_일교차
2019-12-25,2.89,4.81,0.0,15.69
2019-12-26,3.62,9.53,1.31,4.83
2019-12-27,1.05,0.01,0.0,8.08
2019-12-28,-0.54,0.08,0.0,13.08
2019-12-29,0.16,8.46,4.26,10.19
2019-12-30,4.54,7.36,1.68,8.75
2019-12-31,-2.88,1.4,0.0,6.86
2020-01-01,-0.02,3.54,0.0,10.36
2020-01-02,2.85,5.07,0.0,9.54
2020-01-03,3.18,1.59,0.0,9.41
2020-01-04,1.83,1.05,0.0,11.44
2020-01-05,0.63,3.6,0.0,15.1
2020-01-06,1.37,9.99,12.07,5.27
2020-01-07,5.84,9.8,32.79,10.14
2020-01-08,6.71,8.99,1.41,9.8
2020-01-09,2.54,3.02,0.0,7.37
2020-01-10,0.61,4.01,0.0,12.0
2020-01-11,2.53,3.54,0.0,9.71
2020-01-12,2.55,4.56,0.0,5.64
2020-01-13,1.48,5.2,0.01,6.47
2020-01-14,1.12,2.94,0.0,8.11
2020-01-15,0.12,0.7,0.0,9.09
2020-01-16,0.25,5.89,0.0,11.28
2020-01-17,0.89,5.67,0.0,9.88
2020-01-18,2.92,4.29,0.04,10.14
2020-01-19,3.27,5.81,0.0,11.33
2020-01-20,4.43,2.39,0.0,6.93
2020-01-21,0.76,2.21,0.0,12.57
2020-01-22,2.24,9.8,1.62,5.26
2020-01-23,4.32,8.74,6.28,6.78
2020-01-24,4.41,6.63,0.0,11.44
2020-01-25,5.53,8.89,0.0,7.68
2020-01-26,5.79,8.78,0.17,11.14
2020-01-27,6.03,9.93,15.9,3.06
2020-01-28,7.16,7.85,0.41,6.57
2020-01-29,6.21,8.44,0.02,6.16
2020-01-30,5.83,7.69,0.02,8.55
2020-01-31,4.4,5.7,0.0,7.97
2020-02-01,2.51,2.82,0.0,10.54
2020-02-02,2.82,2.79,0.0,11.77
2020-02-03,2.62,2.33,0.0,8.84
2020-02-04,1.52,0.92,0.02,12.72
2020-02-05,-2.02,0.03,0.02,9.13
2020-02-06,-3.12,4.28,0.0,12.0
2020-02-07,-0.34,4.67,0.0,13.53
2020-02-08,2.65,2.14,0.0,7.77
2020-02-09,1.41,0.68,0.0,13.36
2020-02-10,5.17,1.6,0.0,12.33
2020-02-11,5.45,4.6,0.0,17.42
2020-02-12,7.04,8.11,9.21,3.33
2020-02-13,8.84,5.42,0.0,10.32
2020-02-14,8.1,5.44,0.0,14.68
2020-02-15,9.83,7.62,2.44,14.54
2020-02-16,3.62,9.36,3.43,11.02
2020-02-17,-1.56,7.47,0.08,5.13
2020-02-18,-0.42,0.5,0.0,10.71
2020-02-19,3.5,4.68,0.0,14.64
2020-02-20,4.93,2.21,0.0,15.28
2020-02-21,7.71,6.27,0.17,17.45
2020-02-22,7.72,2.77,0.74,9.37
2020-02-23,4.15,0.0,0.0,11.93
2020-02-24,6.56,4.2,0.03,19.95
2020-02-25,6.5,8.54,41.06,2.99
2020-02-26,8.37,5.92,0.0,7.3
2020-02-27,6.1,5.4,0.0,6.61
2020-02-28,4.07,8.25,1.23,5.79
2020-02-29,5.55,4.55,0.0,10.52
2020-03-01,7.72,8.64,0.0,13.07
2020-03-02,7.17,2.95,0.0,9.03
2020-03-03,6.97,6.35,0.0,13.0
2020-03-04,5.47,5.69,0.01,9.91
2020-03-05,3.27,0.57,0.0,11.22
2020-03-06,4.19,2.54,0.0,17.63
2020-03-07,5.31,7.38,1.05,9.49
2020-03-08,7.28,3.46,0.0,15.1
2020-03-09,8.51,8.21,2.11,13.89
2020-03-10,8.27,8.57,9.46,5.33
2020-03-11,5.83,0.0,0.0,9.74
2020-03-12,7.3,0.84,0.0,18.6
2020-03-13,8.55,7.74,0.0,12.14
2020-03-14,6.18,2.7,0.0,10.86
2020-03-15,6.29,3.4,0.0,11.48
2020-03-16,5.75,0.69,0.0,12.54
2020-03-17,8.56,1.98,0.0,17.69
2020-03-18,10.09,0.15,0.0,17.86
2020-03-19,10.3,2.66,0.0,14.6
2020-03-20,10.64,0.57,0.0,12.73
2020-03-21,13.61,1.29,0.0,21.56
2020-03-22,14.51,0.83,0.0,12.07
2020-03-23,11.5,0.07,0.0,15.67
2020-03-24,10.56,0.3,0.0,16.34
2020-03-25,12.67,2.81,0.0,18.56
2020-03-26,12.96,9.53,1.93,9.47
2020-03-27,13.12,7.56,5.63,10.29
2020-03-28,8.14,8.04,0.0,7.99
2020-03-29,8.24,5.8,0.0,14.82
2020-03-30,11.24,4.94,0.0,13.86
2020-03-31,12.31,3.89,0.0,17.0
2020-04-01,13.03,5.08,0.0,12.57
2020-04-02,11.34,2.7,0.0,16.36
2020-04-03,12.74,0.24,0.0,16.44
2020-04-04,10.61,0.29,0.0,14.76
2020-04-05,8.86,0.0,0.0,16.2
2020-04-06,10.83,3.05,0.0,19.37
2020-04-07,13.86,1.29,0.0,14.91
2020-04-08,11.41,0.0,0.0,13.05
2020-04-09,10.12,2.74,0.0,14.94
2020-04-10,10.58,7.94,0.0,8.7
2020-04-11,10.41,8.09,0.0,10.67
2020-04-12,8.73,6.56,1.44,9.45
2020-04-13,9.96,4.52,0.0,12.7
2020-04-14,12.85,0.34,0.0,22.06
2020-04-15,14.12,6.62,0.0,18.0
2020-04-16,13.32,2.83,0.0,14.11
2020-04-17,11.65,7.43,13.13,6.34
2020-04-18,13.37,4.32,0.39,11.45
2020-04-19,10.9,9.49,21.32,6.42
2020-04-20,12.62,8.02,0.08,9.66
2020-04-21,10.43,5.74,0.0,10.34
2020-04-22,8.28,4.2,0.0,9.63
2020-04-23,9.6,1.82,0.0,11.07
2020-04-24,11.15,0.09,0.0,14.09
2020-04-25,15.33,0.46,0.0,19.59
2020-04-26,13.48,2.11,0.0,12.7
2020-04-27,12.52,3.32,0.0,15.13
2020-04-28,14.23,0.28,0.0,17.39
2020-04-29,16.41,0.93,0.0,18.41
2020-04-30,17.54,0.91,0.0,20.6
2020-05-01,21.45,0.36,0.0,18.3
2020-05-02,21.32,8.34,0.14,12.85
2020-05-03,17.84,8.79,8.21,4.13
2020-05-04,21.32,4.9,0.0,12.81
2020-05-05,16.6,8.42,1.47,6.89
2020-05-06,17.62,3.08,0.0,14.57
2020-05-07,15.84,4.6,0.0,15.55
2020-05-08,16.72,7.0,3.82,18.2
2020-05-09,17.17,9.78,22.92,4.71
2020-05-10,17.74,6.3,0.0,7.43
2020-05-11,20.19,3.52,0.0,14.53
2020-05-12,18.97,0.96,0.02,12.2
2020-05-13,17.31,0.26,0.0,14.79
2020-05-14,19.08,7.24,0.0,17.74
2020-05-15,16.12,9.55,12.5,5.5
2020-05-16,18.65,7.94,0.0,10.7
2020-05-17,21.84,6.07,0.02,11.47
2020-05-18,19.61,7.96,12.23,9.23
2020-05-19,14.61,5.46,2.53,7.83
2020-05-20,14.92,4.81,0.0,12.91
2020-05-21,15.89,5.53,0.0,14.0
2020-05-22,17.8,6.1,0.0,9.92
2020-05-23,19.18,2.51,0.0,15.07
2020-05-24,20.12,7.45,0.28,10.5
2020-05-25,19.61,9.03,0.0,10.05
2020-05-26,20.64,7.06,0.0,12.03
2020-05-27,19.94,6.15,0.04,11.05
2020-05-28,20.21,2.67,0.0,15.47
2020-05-29,21.12,3.25,0.0,13.73
2020-05-30,21.38,7.18,0.0,14.98
2020-05-31,21.8,7.64,0.0,13.78
2020-06-01,22.31,3.98,0.1,10.64
2020-06-02,20.69,6.57,0.0,13.53
2020-06-03,22.87,5.56,0.01,13.74
2020-06-04,26.19,1.43,0.0,15.78
2020-06-05,25.87,5.07,0.0,13.2
2020-06-06,22.43,7.0,0.71,10.18
2020-06-07,23.27,3.03,0.02,14.78
2020-06-08,25.85,0.45,0.0,16.18
2020-06-09,27.48,1.4,0.0,15.33
2020-06-10,26.55,6.06,5.24,13.56
2020-06-11,24.6,5.26,29.5,10.35
2020-06-12,24.4,8.74,18.29,8.95
2020-06-13,23.91,9.4,8.71,9.87
2020-06-14,24.57,8.39,68.39,7.66
2020-06-15,24.43,5.71,0.0,11.39
2020-06-16,23.8,5.42,0.0,12.82
2020-06-17,22.77,9.2,0.0,9.64
2020-06-18,19.29,9.44,3.45,3.74
2020-06-19,22.75,5.82,0.2,11.42
2020-06-20,23.63,4.79,0.0,8.84
2020-06-21,23.34,1.39,0.0,11.45
2020-06-22,24.47,0.82,0.0,16.67
2020-06-23,25.99,5.85,0.0,13.02
2020-06-24,22.04,9.67,6.13,5.48
2020-06-25,22.27,9.03,0.88,5.04
2020-06-26,23.93,6.68,0.0,8.74
2020-06-27,24.08,7.38,0.0,10.48
2020-06-28,24.86,1.62,0.0,11.44
2020-06-29,21.79,8.52,37.85,6.96
2020-06-30,22.14,9.32,10.06,7.22
2020-07-01,21.16,7.3,0.66,7.89
2020-07-02,22.98,6.74,0.0,11.9
2020-07-03,20.55,9.86,6.01,5.5
2020-07-04,21.08,8.49,0.11,7.17
2020-07-05,22.49,7.84,0.02,8.92
2020-07-06,22.99,8.74,6.91,9.19
2020-07-07,25.44,4.62,0.01,9.01
2020-07-08,25.49,4.8,0.0,9.59
2020-07-09,24.97,5.56,0.14,9.51
2020-07-10,23.48,8.66,45.36,6.57
2020-07-11,25.5,0.0,0.0,9.21
2020-07-12,20.62,0.0,38.87,4.62
2020-07-13,18.84,7.99,85.77,2.87
2020-07-14,19.49,7.04,8.37,3.17
2020-07-15,19.47,6.9,3.17,4.5
2020-07-16,21.96,3.98,0.0,11.22
2020-07-17,23.28,2.28,0.0,12.56
2020-07-18,22.06,5.56,0.0,9.95
2020-07-19,24.4,9.19,0.4,7.05
2020-07-20,27.05,9.12,10.59,8.45
2020-07-21,26.18,7.05,1.16,9.38
2020-07-22,22.63,10.0,42.26,4.32
2020-07-23,21.46,9.55,52.07,1.86
2020-07-24,21.14,7.03,26.66,3.46
2020-07-25,22.06,7.8,16.76,5.28
2020-07-26,23.48,7.88,3.13,7.41
2020-07-27,22.7,9.92,11.23,4.14
2020-07-28,22.48,9.99,17.93,3.19
2020-07-29,23.28,9.2,19.14,3.13
2020-07-30,22.84,8.95,32.02,4.09
2020-07-31,25.55,9.18,1.18,9.82
2020-08-01,26.64,8.96,1.45,7.77
2020-08-02,27.54,9.05,0.02,7.48
2020-08-03,27.01,8.84,4.31,7.27
2020-08-04,27.88,6.62,0.0,9.11
2020-08-05,27.61,8.69,1.43,6.73
2020-08-06,26.93,9.79,27.17,4.73
2020-08-07,23.26,9.98,97.51,3.27
2020-08-08,22.97,9.14,93.8,2.86
2020-08-09,27.48,7.72,4.76,9.12
2020-08-10,25.34,8.83,83.18,4.94
2020-08-11,26.15,8.1,32.55,6.91
2020-08-12,27.37,7.8,0.44,8.18
2020-08-13,28.61,5.04,0.0,9.21
2020-08-14,28.92,5.92,0.02,9.37
2020-08-15,29.59,5.06,0.0,9.6
2020-08-16,28.41,3.61,0.0,10.72
2020-08-17,27.84,5.21,0.0,9.7
2020-08-18,28.08,1.76,0.0,10.7
2020-08-19,28.48,1.13,0.0,11.68
2020-08-20,28.16,0.99,0.0,11.75
2020-08-21,27.02,3.4,0.0,10.81
2020-08-22,26.13,8.55,0.12,7.08
2020-08-23,26.46,4.63,1.01,9.54
2020-08-24,27.37,3.85,0.0,10.67
2020-08-25,27.93,4.46,0.2,11.51
2020-08-26,28.71,7.96,3.02,8.48
2020-08-27,27.77,8.77,5.79,6.69
2020-08-28,27.78,8.44,5.42,7.26
2020-08-29,27.61,7.03,4.19,7.52
2020-08-30,27.35,7.54,1.07,9.46
2020-08-31,25.08,6.35,0.07,4.25
2020-09-01,24.71,6.9,0.0,7.87
2020-09-02,24.49,9.99,38.0,3.07
2020-09-03,24.77,4.94,56.73,9.57
2020-09-04,22.35,3.06,0.0,12.97
2020-09-05,20.39,9.48,2.08,4.93
2020-09-06,19.67,10.0,11.94,4.28
2020-09-07,21.61,8.61,39.83,6.28
2020-09-08,23.52,3.27,0.24,10.57
2020-09-09,22.0,6.98,2.21,7.98
2020-09-10,21.82,6.98,1.18,8.24
2020-09-11,21.24,9.97,4.21,6.94
2020-09-12,19.51,5.75,3.58,5.14
2020-09-13,20.8,6.29,0.06,7.98
2020-09-14,21.01,4.66,0.0,10.7
2020-09-15,22.34,5.92,0.02,10.59
2020-09-16,21.42,8.14,1.24,4.02
2020-09-17,20.82,9.78,1.06,6.14
2020-09-18,19.39,6.67,1.25,11.03
2020-09-19,19.14,2.93,0.0,14.61
2020-09-20,18.61,0.12,0.0,13.0
2020-09-21,16.42,3.32,0.0,12.84
2020-09-22,16.71,6.87,0.0,10.36
2020-09-23,17.71,9.09,0.0,10.51
2020-09-24,18.94,6.62,0.0,8.97
2020-09-25,19.09,5.85,0.0,11.54
2020-09-26,17.93,5.75,0.0,11.8
2020-09-27,17.98,2.26,0.0,11.48
2020-09-28,16.29,2.66,0.0,13.96
2020-09-29,16.72,5.22,0.0,15.45
2020-09-30,17.34,3.78,0.0,12.81
2020-10-01,18.45,4.83,0.0,12.3
2020-10-02,19.59,6.5,0.0,11.52
2020-10-03,20.08,9.29,0.72,8.58
2020-10-04,19.03,9.5,0.13,8.02
2020-10-05,14.84,3.12,0.0,11.87
2020-10-06,14.41,3.01,0.0,13.63
2020-10-07,16.55,6.18,0.0,12.65
2020-10-08,16.96,3.01,0.0,10.27
2020-10-09,16.98,5.32,0.0,11.18
2020-10-10,17.28,6.2,0.0,10.22
2020-10-11,15.35,7.03,0.0,11.81
2020-10-12,16.22,6.15,0.01,11.04
2020-10-13,14.35,4.91,0.0,10.9
2020-10-14,12.27,6.39,0.0,13.05
2020-10-15,12.47,5.01,0.0,15.47
2020-10-16,11.64,8.71,0.0,10.64
2020-10-17,12.6,1.49,0.0,13.6
2020-10-18,11.95,1.99,0.0,16.2
2020-10-19,12.3,2.17,0.0,16.35
2020-10-20,12.31,2.02,0.0,16.39
2020-10-21,12.13,9.48,6.03,8.79
2020-10-22,13.92,7.62,0.0,7.76
2020-10-23,11.1,0.23,0.0,8.97
2020-10-24,10.4,0.09,0.0,12.07
2020-10-25,13.06,3.06,0.0,14.18
2020-10-26,11.76,1.41,0.0,15.84
2020-10-27,12.02,3.38,0.0,16.31
2020-10-28,14.78,6.38,0.0,12.09
2020-10-29,10.39,3.99,0.0,14.78
2020-10-30,10.44,1.39,0.0,15.9
2020-10-31,10.51,4.79,0.0,14.46
2020-11-01,11.45,9.91,2.53,3.41
2020-11-02,11.4,5.5,0.0,13.69
2020-11-03,6.68,1.78,0.01,8.72
2020-11-04,5.43,0.0,0.0,12.22
2020-11-05,7.45,4.13,0.0,17.95
