date,재배지역_평균기온,재배지역_평균운량,재배지역_일강수량,재배지역_일교차
2017-08-27,22.4,1.72,0.0,13.49
2017-08-28,23.46,1.87,7.14,10.72
2017-08-29,22.2,1.23,8.05,9.81
2017-08-30,19.11,1.66,0.0,6.41
2017-08-31,20.93,0.29,0.0,13.38
2017-09-01,21.31,0.02,0.0,13.43
2017-09-02,20.36,0.53,0.0,12.12
2017-09-03,21.36,0.64,0.0,13.43
2017-09-04,21.47,1.19,0.0,11.97
2017-09-05,20.27,2.01,0.91,5.16
2017-09-06,20.21,2.05,8.25,6.17
2017-09-07,21.36,1.19,0.13,10.5
2017-09-08,21.97,0.82,0.0,11.14
2017-09-09,21.84,0.88,0.0,12.32
2017-09-10,22.12,1.66,0.0,10.19
2017-09-11,20.06,1.33,51.64,4.7
2017-09-12,21.72,0.08,0.0,11.72
2017-09-13,19.6,0.0,0.0,14.23
2017-09-14,20.14,0.29,0.0,15.58
2017-09-15,20.56,0.68,0.0,9.25
2017-09-16,20.37,0.49,0.0,8.77
2017-09-17,21.89,0.68,0.0,9.44
2017-09-18,20.12,0.18,0.0,12.5
2017-09-19,21.79,1.74,1.6,12.48
2017-09-20,19.37,0.18,0.07,11.45
2017-09-21,17.68,0.06,0.0,15.27
2017-09-22,18.98,0.62,0.0,13.53
2017-09-23,19.62,1.09,0.0,12.36
2017-09-24,20.91,1.29,0.0,12.24
2017-09-25,21.52,0.74,0.0,12.85
2017-09-26,22.16,1.11,0.0,12.93
2017-09-27,19.15,1.8,24.44,6.05
2017-09-28,19.44,0.47,0.0,10.64
2017-09-29,14.82,0.68,0.0,11.92
2017-09-30,15.93,0.53,0.0,18.38
2017-10-01,15.23,1.76,19.26,7.54
2017-10-02,19.47,0.59,12.95,8.01
2017-10-03,18.49,1.13,0.0,9.9
2017-10-04,17.64,1.13,0.06,9.98
2017-10-05,16.9,1.62,0.64,7.36
2017-10-06,16.13,1.64,5.55,5.18
2017-10-07,19.05,1.46,0.01,8.74
2017-10-08,19.86,1.05,0.0,11.49
2017-10-09,20.6,0.88,0.0,12.37
2017-10-10,21.13,1.56,0.02,11.14
2017-10-11,17.49,1.87,5.43,6.94
2017-10-12,12.59,1.43,15.28,4.0
2017-10-13,12.58,0.94,0.01,12.87
2017-10-14,13.85,0.98,0.0,12.65
2017-10-15,14.42,1.11,0.41,9.39
2017-10-16,15.19,1.6,0.0,8.25
2017-10-17,14.39,0.18,0.0,13.22
2017-10-18,15.49,1.84,0.01,5.64
2017-10-19,15.27,0.9,0.19,10.11
2017-10-20,15.07,0.06,0.0,13.13
2017-10-21,14.84,0.0,0.0,14.4
2017-10-22,16.04,0.23,0.0,12.97
2017-10-23,12.58,0.02,0.0,11.28
2017-10-24,11.29,0.62,0.02,11.26
2017-10-25,11.03,0.37,0.0,14.84
2017-10-26,12.09,1.6,0.0,14.22
2017-10-27,14.08,0.47,0.0,12.49
2017-10-28,15.04,0.0,0.0,14.85
2017-10-29,11.92,0.06,0.0,12.58
2017-10-30,6.61,0.0,0.0,12.3
2017-10-31,7.41,0.27,0.0,18.66
2017-11-01,10.69,1.87,0.0,15.5
2017-11-02,12.65,1.56,0.0,12.27
2017-11-03,11.18,0.84,0.62,11.07
2017-11-04,7.52,0.49,0.0,11.24
2017-11-05,6.67,0.41,0.0,16.3
2017-11-06,8.56,1.0,0.0,17.43
2017-11-07,13.08,1.87,0.0,14.92
2017-11-08,13.43,0.64,0.04,13.15
2017-11-09,8.28,0.0,0.0,16.69
2017-11-10,10.57,0.84,2.42,17.41
2017-11-11,6.16,0.0,0.0,11.48
2017-11-12,4.61,0.37,0.0,15.76
2017-11-13,6.86,1.7,1.6,14.12
2017-11-14,8.16,0.23,0.0,11.37
2017-11-15,4.81,0.64,0.04,10.54
2017-11-16,2.84,0.0,0.0,11.66
2017-11-17,4.26,1.5,0.06,13.69
2017-11-18,1.39,0.0,0.0,10.17
2017-11-19,0.5,0.47,0.0,10.38
2017-11-20,3.23,0.7,0.14,10.46
2017-11-21,2.32,0.06,0.0,13.69
2017-11-22,4.12,1.09,0.29,11.03
2017-11-23,1.08,1.0,1.27,9.12
2017-11-24,0.8,0.98,1.96,8.74
2017-11-25,3.75,1.41,2.66,14.55
2017-11-26,5.46,0.43,0.66,12.3
2017-11-27,2.84,0.16,0.0,14.52
2017-11-28,5.76,1.41,0.0,14.24
2017-11-29,6.86,0.94,0.0,9.15
2017-11-30,1.28,0.39,0.0,8.81
2017-12-01,-1.16,0.41,0.0,9.96
2017-12-02,0.6,0.64,0.0,13.39
2017-12-03,3.25,1.84,0.82,14.27
2017-12-04,1.58,0.41,0.24,8.68
2017-12-05,-2.56,0.41,0.0,8.01
2017-12-06,-0.35,1.29,0.8,12.63
2017-12-07,1.6,0.82,0.85,8.94
2017-12-08,-1.64,0.64,0.0,6.94
2017-12-09,-0.09,1.19,0.0,8.83
2017-12-10,2.9,1.35,3.4,9.7
2017-12-11,-3.24,0.02,0.22,8.04
2017-12-12,-6.31,0.0,0.0,8.55
2017-12-13,-5.77,0.0,0.0,10.89
2017-12-14,-4.93,1.13,0.0,14.43
2017-12-15,-1.81,1.41,0.0,13.91
2017-12-16,-1.8,0.02,0.0,7.41
2017-12-17,-4.72,0.27,0.0,10.28
2017-12-18,-0.44,1.35,0.25,14.36
2017-12-19,-1.7,0.06,0.1,10.42
2017-12-20,-1.83,1.35,0.28,13.68
2017-12-21,-1.17,0.2,0.0,11.33
2017-12-22,0.2,1.5,0.0,14.68
2017-12-23,2.0,1.66,0.0,13.79
2017-12-24,3.12,1.5,16.75,7.38
2017-12-25,-0.16,0.43,0.08,6.16
2017-12-26,-0.94,0.41,0.06,8.64
2017-12-27,-4.26,0.0,0.0,8.98
2017-12-28,-1.29,1.6,0.0,11.73
2017-12-29,2.98,1.13,0.0,9.31
2017-12-30,2.11,2.03,0.76,8.42
2017-12-31,1.79,0.37,0.39,8.3
2018-01-01,-0.86,0.18,0.0,11.04
2018-01-02,-0.75,0.84,0.0,11.7
2018-01-03,-1.98,0.47,0.0,8.46
2018-01-04,-1.87,1.23,0.0,7.7
2018-01-05,-0.6,0.51,0.0,7.56
2018-01-06,-0.87,0.0,0.0,11.68
2018-01-07,-1.4,1.46,0.45,11.17
2018-01-08,1.64,2.01,2.43,4.47
2018-01-09,-1.5,1.09,2.26,4.58
2018-01-10,-4.46,0.29,2.27,7.64
2018-01-11,-8.96,0.12,0.03,7.71
2018-01-12,-9.19,0.51,0.0,10.29
2018-01-13,-3.64,1.46,0.18,12.11
2018-01-14,-1.44,1.05,0.0,14.66
2018-01-15,3.24,1.09,0.08,12.7
2018-01-16,3.01,1.95,7.39,10.02
2018-01-17,3.65,1.7,6.81,5.97
2018-01-18,3.4,1.56,0.0,9.1
2018-01-19,0.56,0.7,0.0,10.58
2018-01-20,0.04,1.0,0.0,13.33
2018-01-21,0.72,0.43,0.0,12.45
2018-01-22,2.8,1.7,1.86,9.01
2018-01-23,-6.43,0.02,0.0,9.84
2018-01-24,-10.51,0.0,0.0,6.7
2018-01-25,-9.97,0.62,0.0,8.42
2018-01-26,-10.58,0.0,0.0,9.3
2018-01-27,-7.34,0.33,0.0,16.46
2018-01-28,-2.82,0.72,0.0,7.91
2018-01-29,-6.21,0.1,0.0,8.01
2018-01-30,-5.14,0.92,0.1,13.46
2018-01-31,-1.85,1.46,0.0,11.75
2018-02-01,-2.3,0.0,0.0,12.66
2018-02-02,-3.4,0.39,0.0,14.46
2018-02-03,-4.95,0.31,0.18,6.74
2018-02-04,-7.35,0.0,0.0,7.52
2018-02-05,-7.62,0.0,0.0,9.58
2018-02-06,-7.91,0.16,0.0,8.93
2018-02-07,-7.0,0.2,0.11,14.07
2018-02-08,-4.4,0.02,0.0,17.5
2018-02-09,0.97,1.41,0.0,16.16
2018-02-10,0.87,1.33,0.0,11.54
2018-02-11,-3.85,0.78,1.33,7.5
2018-02-12,-4.65,0.64,0.98,10.08
2018-02-13,-1.62,0.31,0.35,13.11
2018-02-14,3.56,1.29,0.0,17.97
2018-02-15,1.92,0.78,0.0,10.94
2018-02-16,0.82,0.72,0.0,13.01
2018-02-17,-0.3,0.37,0.0,9.39
2018-02-18,0.74,1.31,0.0,12.39
2018-02-19,2.66,1.19,0.0,13.53
2018-02-20,2.26,1.19,0.02,14.61
2018-02-21,0.68,0.51,0.0,9.41
2018-02-22,-0.22,1.0,0.0,14.47
2018-02-23,3.98,1.62,1.48,14.35
2018-02-24,4.32,1.29,0.0,12.87
2018-02-25,3.81,0.53,0.0,12.8
2018-02-26,3.18,0.16,0.0,17.95
2018-02-27,4.95,1.54,0.0,16.78
2018-02-28,5.01,2.05,23.12,7.16
2018-03-01,2.41,1.13,1.15,8.6
2018-03-02,1.3,0.47,0.0,15.12
2018-03-03,7.47,0.88,0.0,19.75
2018-03-04,12.47,2.03,14.05,12.85
2018-03-05,6.77,1.19,13.76,10.56
2018-03-06,5.29,0.49,0.0,13.73
2018-03-07,4.85,1.64,5.78,8.06
2018-03-08,3.06,1.5,16.31,5.27
2018-03-09,3.73,1.21,0.0,7.0
2018-03-10,4.52,0.51,0.0,13.87
2018-03-11,6.7,0.43,0.0,14.41
2018-03-12,7.81,0.2,0.0,19.26
2018-03-13,11.65,1.11,0.0,19.35
2018-03-14,15.05,1.02,0.0,16.99
2018-03-15,13.47,2.03,20.06,5.89
2018-03-16,6.03,0.59,0.9,10.64
2018-03-17,6.22,0.88,0.0,14.45
2018-03-18,7.77,2.03,4.72,11.85
2018-03-19,8.75,2.01,20.52,5.91
2018-03-20,5.55,1.39,0.24,7.6
2018-03-21,1.38,2.05,9.77,2.92
2018-03-22,4.97,0.41,0.01,10.3
2018-03-23,6.05,1.25,0.0,15.24
2018-03-24,8.41,1.05,0.0,15.67
2018-03-25,10.36,0.98,0.0,17.53
2018-03-26,11.45,0.78,0.0,18.05
2018-03-27,13.21,0.23,0.0,18.27
2018-03-28,14.61,0.74,0.0,17.78
2018-03-29,15.42,0.82,0.0,14.06
2018-03-30,14.3,0.31,0.0,12.7
2018-03-31,14.32,0.1,0.0,16.46
2018-04-01,15.43,1.82,0.0,13.23
2018-04-02,17.53,0.9,0.0,14.81
2018-04-03,18.35,1.6,0.0,14.14
2018-04-04,12.79,1.62,12.91,8.31
2018-04-05,8.35,2.05,19.0,2.39
2018-04-06,7.91,1.91,19.73,8.91
2018-04-07,4.74,0.82,0.25,7.28
2018-04-08,7.69,1.25,0.45,14.46
2018-04-09,11.51,0.08,0.0,13.44
2018-04-10,14.91,1.09,0.27,17.98
2018-04-11,15.13,0.8,7.85,12.29
2018-04-12,12.45,0.18,0.0,17.59
2018-04-13,13.01,1.66,0.0,12.99
2018-04-14,9.41,1.93,19.86,5.58
2018-04-15,10.25,0.92,0.0,9.78
2018-04-16,11.2,0.2,0.0,15.68
2018-04-17,12.84,0.2,0.0,14.32
2018-04-18,13.46,0.0,0.0,17.39
2018-04-19,15.02,0.12,0.0,20.64
2018-04-20,18.03,0.0,0.0,22.06
2018-04-21,19.01,0.7,0.0,19.81
2018-04-22,15.67,1.76,3.26,8.93
2018-04-23,11.3,2.05,40.5,3.38
2018-04-24,12.16,1.66,12.1,5.14
2018-04-25,13.75,0.06,0.0,16.76
2018-04-26,14.95,0.82,0.0,17.81
2018-04-27,15.2,0.1,0.0,15.53
2018-04-28,15.63,0.0,0.0,17.09
2018-04-29,16.28,0.49,0.0,20.47
2018-04-30,19.11,0.9,0.0,14.74
2018-05-01,19.95,1.62,0.0,10.1
2018-05-02,16.04,2.03,10.01,10.21
2018-05-03,12.14,0.43,0.08,9.25
2018-05-04,14.02,0.2,0.0,14.63
2018-05-05,17.48,1.13,0.0,20.04
2018-05-06,16.18,1.93,14.69,4.09
2018-05-07,16.92,1.21,16.1,8.6
2018-05-08,15.68,1.02,0.0,8.45
2018-05-09,14.8,0.0,0.0,11.84
2018-05-10,16.11,0.51,0.0,13.42
2018-05-11,16.9,1.95,0.0,15.51
2018-05-12,16.06,2.05,15.95,5.62
2018-05-13,17.68,1.52,3.3,9.15
2018-05-14,19.34,1.11,0.0,16.43
2018-05-15,22.8,1.35,0.01,16.21
2018-05-16,24.0,2.05,5.89,4.83
2018-05-17,24.4,2.05,13.33,6.6
2018-05-18,20.11,1.72,2.72,8.38
2018-05-19,16.6,0.2,0.01,9.74
2018-05-20,16.05,0.82,0.0,13.53
2018-05-21,16.51,0.57,0.0,11.58
2018-05-22,18.21,1.7,8.17,12.86
2018-05-23,18.52,0.37,14.43,11.62
2018-05-24,18.52,0.16,0.0,17.79
2018-05-25,19.35,0.82,0.0,16.07
2018-05-26,20.82,0.2,0.0,17.86
2018-05-27,20.6,1.43,0.0,11.88
2018-05-28,21.41,0.57,0.0,13.35
2018-05-29,22.38,1.91,15.04,11.85
2018-05-30,21.51,1.02,1.2,9.02
2018-05-31,20.13,0.43,0.0,12.06
2018-06-01,22.71,0.0,0.0,17.0
2018-06-02,23.26,0.29,0.0,16.67
2018-06-03,22.59,0.8,0.0,16.34
2018-06-04,22.65,1.54,0.0,13.17
2018-06-05,21.77,0.68,0.07,8.94
2018-06-06,23.01,0.12,0.0,13.75
2018-06-07,23.97,0.78,0.0,13.42
2018-06-08,22.86,1.05,0.0,9.55
2018-06-09,22.1,1.54,0.02,10.68
2018-06-10,20.56,2.01,0.29,6.93
2018-06-11,18.75,1.66,10.11,6.14
2018-06-12,20.24,0.94,5.31,8.99
2018-06-13,21.55,1.5,0.0,10.29
2018-06-14,21.58,1.8,0.7,8.74
2018-06-15,20.6,1.0,0.06,8.89
2018-06-16,20.89,0.16,0.0,12.07
2018-06-17,21.52,1.6,0.0,14.12
2018-06-18,24.35,0.72,0.0,12.98
2018-06-19,21.31,1.72,1.03,6.41
2018-06-20,22.97,1.11,0.0,11.02
2018-06-21,23.15,0.84,0.0,12.58
2018-06-22,24.0,1.15,0.0,15.81
2018-06-23,24.41,1.54,0.0,11.5
2018-06-24,25.53,0.72,0.0,15.62
2018-06-25,26.33,1.5,0.0,15.13
2018-06-26,24.3,2.05,22.89,6.88
2018-06-27,24.61,1.84,84.87,8.69
2018-06-28,23.01,2.01,17.41,3.88
2018-06-29,24.71,1.13,7.54,9.43
2018-06-30,23.56,1.74,4.4,6.17
2018-07-01,22.72,2.03,78.25,6.58
2018-07-02,23.12,2.03,62.27,5.12
2018-07-03,24.76,1.19,4.72,5.85
2018-07-04,26.48,1.35,22.0,10.11
2018-07-05,24.49,1.76,6.16,6.14
2018-07-06,22.55,1.7,1.43,3.93
2018-07-07,22.21,0.8,0.0,8.92
2018-07-08,21.34,1.19,0.0,7.85
2018-07-09,20.33,1.97,6.15,2.46
2018-07-10,24.74,2.03,0.66,9.52
2018-07-11,27.0,1.91,1.27,9.11
2018-07-12,27.76,1.31,0.0,9.58
2018-07-13,28.33,1.09,0.02,9.29
2018-07-14,28.38,0.82,0.0,9.58
2018-07-15,28.79,0.51,0.0,11.24
2018-07-16,28.66,0.0,0.0,11.53
2018-07-17,28.46,0.18,0.0,10.64
2018-07-18,28.52,0.16,0.0,10.94
2018-07-19,28.7,0.06,0.0,11.56
2018-07-20,29.17,0.18,0.0,12.45
2018-07-21,29.67,0.0,0.0,12.25
2018-07-22,29.69,0.74,0.0,10.66
2018-07-23,29.92,1.23,0.0,11.03
2018-07-24,30.24,0.59,0.0,11.51
2018-07-25,30.17,0.94,0.0,9.68
2018-07-26,30.43,0.68,0.0,10.51
2018-07-27,30.99,0.68,0.02,11.3
2018-07-28,29.49,1.19,2.89,10.47
2018-07-29,30.02,0.47,0.0,11.63
2018-07-30,29.89,0.68,0.0,8.03
2018-07-31,29.71,1.9,0.0,11.83
2018-08-01,30.6,1.13,0.0,14.43
2018-08-02,30.85,2.41,0.0,12.97
2018-08-03,30.43,2.94,0.0,11.73
2018-08-04,30.03,3.76,0.0,11.39
2018-08-05,29.91,4.66,0.0,9.81
2018-08-06,29.78,6.65,0.2,10.47
2018-08-07,29.06,5.37,28.52,9.5
2018-08-08,29.79,4.54,0.02,11.41
2018-08-09,29.53,5.56,0.06,10.73
2018-08-10,28.73,6.59,2.54,8.33
2018-08-11,28.06,5.61,0.0,7.62
2018-08-12,28.29,7.18,0.6,10.02
2018-08-13,29.96,5.62,0.0,11.63
2018-08-14,30.55,5.2,0.0,12.5
2018-08-15,30.15,5.44,0.2,13.47
2018-08-16,27.72,7.28,9.13,9.81
2018-08-17,25.08,3.42,0.0,9.2
2018-08-18,24.36,3.85,0.0,12.4
2018-08-19,25.8,5.16,0.0,13.84
2018-08-20,27.19,5.42,0.0,11.16
2018-08-21,27.11,5.08,1.17,12.09
2018-08-22,29.33,5.69,0.0,12.86
2018-08-23,27.27,9.86,16.62,5.21
2018-08-24,25.81,7.15,21.27,6.62
2018-08-25,24.58,8.37,0.22,8.44
2018-08-26,20.97,9.13,102.91,4.78
2018-08-27,22.75,9.64,60.03,4.7
2018-08-28,25.61,8.51,32.56,7.23
2018-08-29,26.88,6.48,1.74,8.97
2018-08-30,25.92,7.51,10.52,5.66
2018-08-31,23.17,8.14,35.03,5.61
2018-09-01,24.24,5.25,0.02,9.0
2018-09-02,22.51,5.68,0.47,7.64
2018-09-03,24.13,9.35,14.69,7.46
2018-09-04,23.68,4.14,41.92,9.75
2018-09-05,22.8,3.1,0.0,11.74
2018-09-06,22.09,7.95,1.41,9.53
2018-09-07,21.33,8.89,3.62,7.48
2018-09-08,19.24,4.1,0.0,10.87
2018-09-09,20.16,1.48,0.0,14.6
2018-09-10,20.95,3.35,0.0,11.1
2018-09-11,19.61,6.2,0.0,10.19
2018-09-12,21.27,6.02,0.0,12.8
2018-09-13,21.15,9.07,0.37,5.72
2018-09-14,21.88,9.0,5.45,5.1
2018-09-15,21.77,8.59,4.98,3.27
2018-09-16,22.59,8.53,0.61,6.78
2018-09-17,21.74,5.43,0.06,10.51
2018-09-18,20.74,3.89,0.0,12.97
2018-09-19,20.49,9.22,0.02,9.55
2018-09-20,19.9,8.57,5.59,3.19
2018-09-21,19.22,9.1,26.6,2.79
2018-09-22,19.94,3.91,0.12,11.86
2018-09-23,18.32,6.74,0.27,12.52
2018-09-24,15.94,5.41,0.0,11.09
2018-09-25,16.19,3.43,0.0,15.96
2018-09-26,17.77,5.28,0.0,9.36
2018-09-27,17.35,1.63,0.0,14.03
2018-09-28,17.06,7.11,0.06,10.88
2018-09-29,19.07,6.87,0.03,9.09
2018-09-30,18.72,2.6,0.0,11.96
2018-10-01,15.56,6.56,1.0,8.08
2018-10-02,15.06,0.95,0.0,12.24
2018-10-03,14.91,1.35,0.0,15.73
2018-10-04,17.83,6.43,0.21,15.32
2018-10-05,17.64,9.98,42.69,3.87
2018-10-06,18.46,7.89,64.72,5.11
2018-10-07,17.02,1.93,0.0,12.37
2018-10-08,14.1,4.78,0.0,12.14
2018-10-09,14.08,9.33,0.0,9.6
2018-10-10,13.2,7.09,1.75,9.71
2018-10-11,9.93,2.53,0.0,11.24
2018-10-12,9.6,0.05,0.0,14.56
2018-10-13,11.05,2.98,0.0,16.11
2018-10-14,12.49,6.08,0.0,14.71
2018-10-15,13.7,3.59,0.0,13.78
2018-10-16,12.45,7.66,0.0,9.91
2018-10-17,11.5,1.72,0.0,13.18
2018-10-18,10.8,3.51,1.16,13.98
2018-10-19,11.69,0.89,0.0,13.95
2018-10-20,10.99,3.04,0.0,16.57
2018-10-21,10.89,2.28,0.0,17.36
2018-10-22,12.08,6.99,0.0,14.37
2018-10-23,12.24,4.11,1.35,11.06
2018-10-24,11.53,0.98,0.0,13.95
2018-10-25,11.35,3.86,0.0,16.89
2018-10-26,11.39,8.52,7.24,5.54
2018-10-27,10.12,4.48,0.58,7.99
2018-10-28,10.44,5.93,6.1,13.48
2018-10-29,8.73,4.37,0.64,9.75
2018-10-30,7.03,1.82,0.0,11.39
2018-10-31,7.23,2.06,0.0,12.44
2018-11-01,6.86,0.37,0.0,16.31
2018-11-02,7.97,0.01,0.0,17.95
2018-11-03,8.63,0.83,0.0,18.28
2018-11-04,9.42,1.79,0.0,18.42
2018-11-05,9.65,3.52,0.0,17.27
2018-11-06,10.65,4.95,0.0,15.91
2018-11-07,12.45,9.49,1.88,6.71
2018-11-08,14.08,9.19,29.16,5.55
2018-11-09,11.72,6.56,0.23,9.11
2018-11-10,9.75,3.44,0.0,13.9
2018-11-11,8.87,7.75,1.43,8.8
2018-11-12,9.02,2.99,0.48,11.76
2018-11-13,7.84,3.47,0.0,13.91
2018-11-14,7.95,2.36,0.0,14.52
2018-11-15,7.78,4.75,0.0,14.95
2018-11-16,8.02,7.67,0.38,9.15
2018-11-17,6.89,3.6,0.0,12.69
2018-11-18,5.65,8.98,0.0,10.18
2018-11-19,6.88,3.59,0.0,12.89
2018-11-20,5.41,1.11,0.0,14.26
2018-11-21,5.16,9.05,1.11,10.77
2018-11-22,3.77,0.52,0.0,10.38
2018-11-23,1.85,1.48,0.0,12.5
2018-11-24,2.45,8.94,4.78,6.88
2018-11-25,4.72,5.63,0.0,9.52
2018-11-26,4.22,2.21,0.0,14.38
2018-11-27,6.41,5.85,0.0,16.05
2018-11-28,5.16,4.29,0.0,12.38
2018-11-29,4.31,3.02,0.0,13.56
2018-11-30,5.03,2.2,0.0,13.43
2018-12-01,4.68,7.11,0.0,11.64
2018-12-02,7.49,6.17,0.0,15.26
2018-12-03,11.86,8.49,6.81,5.85
2018-12-04,10.1,8.34,13.31,9.26
2018-12-05,3.57,6.44,0.0,9.44
2018-12-06,3.18,9.07,2.24,5.22
2018-12-07,-3.29,5.79,0.0,9.4
2018-12-08,-5.2,3.94,0.0,7.25
2018-12-09,-4.53,2.86,0.0,10.11
2018-12-10,-3.02,2.2,0.0,15.06
2018-12-11,-0.43,9.32,2.31,6.23
2018-12-12,-1.18,0.28,0.0,9.1
2018-12-13,-1.17,4.77,0.58,11.93
2018-12-14,-2.56,0.51,0.0,9.93
2018-12-15,-2.88,3.39,0.0,15.06
2018-12-16,-0.46,7.2,0.92,7.8
2018-12-17,2.33,3.69,0.14,9.54
2018-12-18,1.66,2.68,0.0,12.13
2018-12-19,3.9,5.23,0.01,14.27
2018-12-20,3.39,5.71,0.0,11.86
2018-12-21,3.93,4.77,0.0,15.17
2018-12-22,5.96,3.98,0.0,14.44
2018-12-23,5.5,3.18,1.12,10.33
2018-12-24,-0.87,0.74,0.0,9.98
2018-12-25,-0.5,7.49,0.02,10.98
2018-12-26,1.98,7.22,0.0,8.32
2018-12-27,-5.37,2.25,0.0,7.47
2018-12-28,-7.45,2.4,0.0,7.8
2018-12-29,-5.55,1.35,0.0,9.06
2018-12-30,-5.17,2.97,0.0,10.7
2018-12-31,-4.38,1.55,0.0,15.49
2019-01-01,-2.43,5.59,0.2,8.45
2019-01-02,-3.6,0.88,0.0,11.44
2019-01-03,-2.82,0.0,0.0,14.3
2019-01-04,-1.65,3.93,0.0,14.18
2019-01-05,-0.64,2.62,0.0,11.1
2019-01-06,-2.29,3.63,0.0,13.16
2019-01-07,-1.5,3.37,0.0,13.04
2019-01-08,-1.14,3.08,0.0,9.24
2019-01-09,-3.54,7.2,0.0,11.28
2019-01-10,-0.25,5.63,0.0,8.63
2019-01-11,1.73,6.81,0.0,12.13
2019-01-12,2.34,6.03,3.25,9.01
2019-01-13,0.07,1.7,0.0,11.79
2019-01-14,-0.45,6.32,0.0,11.67
2019-01-15,0.4,6.55,0.11,10.5
2019-01-16,-3.65,2.95,0.0,9.49
2019-01-17,-0.01,5.02,0.02,9.33
2019-01-18,0.07,2.75,0.0,14.62
2019-01-19,2.62,7.98,0.67,11.8
2019-01-20,1.27,2.4,0.25,8.76
2019-01-21,-0.02,1.87,0.0,13.58
2019-01-22,1.76,0.31,0.0,13.47
2019-01-23,2.26,0.54,0.0,13.28
2019-01-24,0.02,0.27,0.0,14.82
2019-01-25,-0.95,3.57,0.0,10.7
2019-01-26,-2.4,0.0,0.0,11.01
2019-01-27,-1.12,2.42,0.0,16.72
2019-01-28,2.09,3.22,0.14,10.07
2019-01-29,-0.57,2.12,0.0,16.25
2019-01-30,2.91,6.89,0.0,15.02
2019-01-31,-0.42,6.24,4.64,9.73
2019-02-01,-2.12,2.43,0.0,11.92
2019-02-02,1.15,4.64,0.0,14.46
2019-02-03,4.78,9.06,16.32,6.7
2019-02-04,2.06,3.06,0.0,8.84
2019-02-05,2.0,4.81,0.0,16.5
2019-02-06,5.02,6.33,0.0,15.66
2019-02-07,1.64,6.96,0.0,11.73
2019-02-08,-2.21,6.89,0.0,9.8
2019-02-09,-1.89,5.29,0.0,6.03
2019-02-10,-1.71,8.84,0.0,10.01
2019-02-11,-1.19,0.99,0.0,8.96
2019-02-12,-0.16,5.29,0.0,13.23
2019-02-13,0.36,3.38,0.0,9.51
2019-02-14,1.23,6.79,0.03,11.4
2019-02-15,1.77,9.17,0.53,7.58
2019-02-16,-0.68,6.72,0.2,6.63
2019-02-17,-0.56,2.36,0.0,12.86
2019-02-18,1.9,9.27,0.11,12.33
2019-02-19,2.65,8.64,16.46,5.12
2019-02-20,2.32,6.72,0.0,7.7
2019-02-21,2.07,1.73,0.0,13.45
2019-02-22,3.25,7.01,0.0,13.81
2019-02-23,4.85,4.03,0.0,17.01
2019-02-24,5.72,1.85,0.0,16.81
2019-02-25,5.78,3.56,0.0,13.41
2019-02-26,4.99,3.97,0.0,16.2
2019-02-27,6.63,9.49,0.67,9.02
2019-02-28,6.69,4.96,0.06,13.29
2019-03-01,5.91,1.44,0.0,15.34
2019-03-02,6.8,6.05,0.0,17.8
2019-03-03,8.99,7.52,0.0,13.37
2019-03-04,9.13,4.07,0.0,12.52
2019-03-05,7.86,7.14,0.0,14.39
2019-03-06,9.22,6.9,0.0,10.0
2019-03-07,6.74,2.99,0.0,10.7
2019-03-08,5.9,0.93,0.0,17.74
2019-03-09,7.59,6.03,0.0,19.48
2019-03-10,7.86,8.34,6.21,8.42
2019-03-11,5.73,7.32,1.36,10.24
2019-03-12,5.55,3.81,0.71,11.78
2019-03-13,3.63,1.35,0.0,11.17
2019-03-14,4.89,4.07,0.0,16.11
2019-03-15,5.64,7.38,2.76,10.98
