,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
0,2016년 1월 1일,1.3,8.8,-6.6,0.0,0.0,15.4
1,2016년 1월 2일,2.0,11.6,-4.8,0.0,0.0,16.4
2,2016년 1월 3일,3.3,14.9,-4.3,0.0,0.0,19.2
3,2016년 1월 4일,6.5,12.1,-1.9,0.0,0.0,14.0
4,2016년 1월 5일,2.3,6.0,0.1,0.0,0.0,5.9
5,2016년 1월 6일,1.7,5.9,-3.2,0.0,0.0,9.100000000000001
6,2016년 1월 7일,1.5,5.7,-1.0,0.0,0.0,6.7
7,2016년 1월 8일,0.6,5.1,-2.4,0.0,0.0,7.5
8,2016년 1월 9일,0.2,6.8,-8.1,0.0,0.0,14.899999999999999
9,2016년 1월 10일,2.4,8.1,-3.8,0.0,0.0,11.899999999999999
10,2016년 1월 11일,0.2,5.9,-5.0,0.0,0.0,10.9
11,2016년 1월 12일,-2.4,5.5,-10.2,0.0,0.0,15.7
12,2016년 1월 13일,-1.2,3.6,-4.5,0.0,0.0,8.1
13,2016년 1월 14일,-1.1,4.4,-6.7,0.0,0.0,11.100000000000001
14,2016년 1월 15일,-2.3,7.1,-9.6,0.0,0.0,16.7
15,2016년 1월 16일,-0.9,8.7,-7.7,0.0,0.0,16.4
16,2016년 1월 17일,1.6,7.4,-4.0,0.0,3.0,11.4
17,2016년 1월 18일,-0.6,4.0,-6.1,0.0,0.3,10.1
18,2016년 1월 19일,-6.6,-3.9,-9.0,0.0,0.0,5.1
19,2016년 1월 20일,-6.0,-1.3,-10.2,0.0,0.0,8.899999999999999
20,2016년 1월 21일,-3.8,0.4,-8.3,0.0,0.0,8.700000000000001
21,2016년 1월 22일,-2.6,2.2,-7.9,0.0,0.0,10.100000000000001
22,2016년 1월 23일,-5.7,-2.1,-11.3,0.0,0.0,9.200000000000001
23,2016년 1월 24일,-10.3,-7.3,-13.9,0.0,0.0,6.6000000000000005
24,2016년 1월 25일,-5.2,0.5,-10.4,0.0,0.0,10.9
25,2016년 1월 26일,-1.3,4.2,-7.0,0.0,0.0,11.2
26,2016년 1월 27일,0.4,7.8,-5.3,0.0,0.0,13.1
27,2016년 1월 28일,-1.1,3.1,-7.5,0.0,4.0,10.6
28,2016년 1월 29일,1.7,3.0,0.2,0.0,14.0,2.8
29,2016년 1월 30일,2.0,4.4,0.2,0.0,1.2,4.2
30,2016년 1월 31일,0.9,4.1,-1.2,0.0,0.0,5.3
31,2016년 2월 1일,-1.2,4.1,-4.3,0.0,0.0,8.399999999999999
32,2016년 2월 2일,-2.6,4.6,-7.1,0.0,0.0,11.7
33,2016년 2월 3일,-1.2,5.4,-9.4,0.0,0.0,14.8
34,2016년 2월 4일,1.7,6.2,-2.1,0.0,0.0,8.3
35,2016년 2월 5일,1.3,7.5,-2.4,0.0,0.0,9.9
36,2016년 2월 6일,-0.5,5.2,-7.5,0.0,0.0,12.7
37,2016년 2월 7일,-1.4,7.3,-8.5,0.0,0.0,15.8
38,2016년 2월 8일,-0.6,7.9,-9.2,0.0,0.0,17.1
39,2016년 2월 9일,2.9,8.6,-2.9,0.0,0.0,11.5
40,2016년 2월 10일,1.7,12.3,-7.1,0.0,0.0,19.4
41,2016년 2월 11일,5.3,15.1,-5.0,0.0,0.0,20.1
42,2016년 2월 12일,8.6,11.2,5.3,0.0,5.0,5.8999999999999995
43,2016년 2월 13일,13.1,17.2,8.7,0.0,8.5,8.5
44,2016년 2월 14일,4.1,16.1,-2.7,0.0,0.1,18.8
45,2016년 2월 15일,-2.4,0.7,-5.7,0.0,0.0,6.4
46,2016년 2월 16일,0.7,4.8,-3.8,0.0,0.0,8.6
47,2016년 2월 17일,2.2,7.5,-4.4,0.0,0.0,11.9
48,2016년 2월 18일,3.0,10.4,-2.4,0.0,0.0,12.8
49,2016년 2월 19일,4.1,11.9,-3.3,0.0,0.0,15.2
50,2016년 2월 20일,4.9,11.5,1.3,0.0,0.0,10.2
51,2016년 2월 21일,1.6,7.2,-2.7,0.0,0.0,9.9
52,2016년 2월 22일,3.3,8.6,-3.1,0.0,0.0,11.7
53,2016년 2월 23일,4.5,10.6,-0.5,0.0,0.0,11.1
54,2016년 2월 24일,0.3,3.9,-2.5,0.0,0.0,6.4
55,2016년 2월 25일,0.5,7.1,-4.6,0.0,0.0,11.7
56,2016년 2월 26일,2.0,8.9,-5.8,0.0,0.1,14.7
57,2016년 2월 27일,5.5,12.6,-0.7,0.0,0.1,13.299999999999999
58,2016년 2월 28일,6.9,15.5,-0.5,0.0,3.5,16.0
59,2016년 2월 29일,-0.6,2.7,-3.8,0.0,0.0,6.5
60,2016년 3월 1일,-0.2,6.3,-6.9,0.0,0.0,13.2
61,2016년 3월 2일,3.7,13.0,-2.9,0.0,0.0,15.9
62,2016년 3월 3일,6.3,17.8,-4.9,0.0,0.0,22.700000000000003
63,2016년 3월 4일,6.3,9.8,0.6,0.0,11.5,9.200000000000001
64,2016년 3월 5일,12.2,17.7,7.6,0.0,37.5,10.1
65,2016년 3월 6일,12.9,19.2,6.5,0.0,13.5,12.7
66,2016년 3월 7일,9.9,17.6,2.6,0.0,0.0,15.000000000000002
67,2016년 3월 8일,8.6,11.3,6.0,0.0,0.0,5.300000000000001
68,2016년 3월 9일,5.9,11.2,3.1,0.0,0.0,8.1
69,2016년 3월 10일,3.1,8.4,-0.3,0.0,0.0,8.700000000000001
70,2016년 3월 11일,1.3,7.8,-2.7,0.0,0.0,10.5
71,2016년 3월 12일,3.0,9.8,-6.1,0.0,0.0,15.9
72,2016년 3월 13일,4.6,9.9,0.5,0.0,0.0,9.4
73,2016년 3월 14일,4.2,13.6,-2.1,0.0,0.0,15.7
74,2016년 3월 15일,5.8,15.2,-4.3,0.0,0.0,19.5
75,2016년 3월 16일,9.3,19.5,2.3,0.0,0.0,17.2
76,2016년 3월 17일,11.6,21.4,-1.9,0.0,0.0,23.299999999999997
77,2016년 3월 18일,10.9,14.1,8.3,0.0,12.0,5.799999999999999
78,2016년 3월 19일,10.0,16.7,4.6,0.0,0.0,12.1
79,2016년 3월 20일,7.3,11.2,3.3,0.0,0.0,7.8999999999999995
80,2016년 3월 21일,9.1,17.0,3.2,0.0,0.0,13.8
81,2016년 3월 22일,12.1,20.4,2.1,0.0,0.0,18.299999999999997
82,2016년 3월 23일,9.0,13.9,5.3,0.0,0.3,8.600000000000001
83,2016년 3월 24일,6.6,11.4,2.9,0.0,1.0,8.5
84,2016년 3월 25일,6.4,10.9,2.5,0.0,0.0,8.4
85,2016년 3월 26일,5.8,13.7,0.5,0.0,0.1,13.2
86,2016년 3월 27일,7.5,16.1,-1.1,0.0,0.0,17.200000000000003
87,2016년 3월 28일,9.9,18.9,0.7,0.0,0.0,18.2
88,2016년 3월 29일,11.0,18.1,1.1,0.0,0.0,17.0
89,2016년 3월 30일,13.9,22.6,5.3,0.0,0.0,17.3
90,2016년 3월 31일,12.0,21.3,2.7,0.0,0.0,18.6
91,2016년 4월 1일,12.1,22.8,1.4,0.0,0.0,21.400000000000002
92,2016년 4월 2일,14.1,23.5,4.8,0.0,0.0,18.7
93,2016년 4월 3일,10.8,15.6,9.4,0.0,25.0,6.199999999999999
94,2016년 4월 4일,10.1,13.2,6.0,0.0,3.0,7.199999999999999
95,2016년 4월 5일,11.7,21.2,4.1,0.0,0.0,17.1
96,2016년 4월 6일,13.4,22.8,5.3,0.0,12.0,17.5
97,2016년 4월 7일,12.3,17.2,9.4,0.0,34.0,7.799999999999999
98,2016년 4월 8일,16.4,24.9,8.4,0.0,0.0,16.5
99,2016년 4월 9일,16.5,25.5,6.5,0.0,0.0,19.0
100,2016년 4월 10일,12.0,17.3,8.5,0.0,0.0,8.8
101,2016년 4월 11일,8.7,13.3,4.0,0.0,0.0,9.3
102,2016년 4월 12일,11.5,21.1,1.4,0.0,1.0,19.700000000000003
103,2016년 4월 13일,14.4,17.0,11.9,0.0,10.0,5.1
104,2016년 4월 14일,17.5,24.9,9.9,0.0,0.0,14.999999999999998
105,2016년 4월 15일,13.2,20.5,6.6,0.0,0.0,13.9
106,2016년 4월 16일,14.0,22.0,4.9,0.0,8.0,17.1
107,2016년 4월 17일,15.7,19.6,12.8,0.0,5.5,6.800000000000001
108,2016년 4월 18일,16.1,22.1,11.3,0.0,0.0,10.8
109,2016년 4월 19일,13.4,20.7,7.6,0.0,0.0,13.1
110,2016년 4월 20일,14.7,23.1,5.0,0.0,0.0,18.1
111,2016년 4월 21일,14.4,18.4,9.8,0.0,28.5,8.599999999999998
112,2016년 4월 22일,18.9,27.3,11.7,0.0,0.0,15.600000000000001
113,2016년 4월 23일,17.6,21.6,13.6,0.0,0.0,8.000000000000002
114,2016년 4월 24일,13.7,22.0,6.2,0.0,0.0,15.8
115,2016년 4월 25일,15.5,26.8,5.6,0.0,0.0,21.200000000000003
116,2016년 4월 26일,14.1,23.8,6.5,0.0,0.0,17.3
117,2016년 4월 27일,10.7,12.4,9.8,0.0,44.0,2.5999999999999996
118,2016년 4월 28일,12.4,17.4,9.9,0.0,3.5,7.499999999999998
119,2016년 4월 29일,15.0,22.3,8.1,0.0,0.0,14.200000000000001
120,2016년 4월 30일,17.8,26.8,6.6,0.0,0.0,20.200000000000003
121,2016년 5월 1일,20.2,28.4,10.3,0.0,0.0,18.099999999999998
122,2016년 5월 2일,19.2,27.3,9.3,0.0,0.1,18.0
123,2016년 5월 3일,16.7,22.1,13.1,0.0,9.0,9.000000000000002
124,2016년 5월 4일,19.6,25.1,14.4,0.0,0.0,10.700000000000001
125,2016년 5월 5일,20.1,28.2,9.3,0.0,0.0,18.9
126,2016년 5월 6일,20.4,24.2,15.3,0.0,0.0,8.899999999999999
127,2016년 5월 7일,18.9,25.7,12.8,0.0,0.0,12.899999999999999
128,2016년 5월 8일,17.4,25.6,7.8,0.0,0.0,17.8
129,2016년 5월 9일,19.1,24.6,13.4,0.0,0.0,11.200000000000001
130,2016년 5월 10일,14.5,18.6,12.2,0.0,20.5,6.400000000000002
131,2016년 5월 11일,16.5,23.3,12.1,0.0,4.0,11.200000000000001
132,2016년 5월 12일,19.1,27.4,9.4,0.0,0.0,18.0
133,2016년 5월 13일,15.3,22.9,9.5,0.0,0.0,13.399999999999999
134,2016년 5월 14일,14.7,21.5,6.7,0.0,0.0,14.8
135,2016년 5월 15일,19.5,25.0,8.9,0.0,0.0,16.1
136,2016년 5월 16일,14.8,23.8,8.2,0.0,15.5,15.600000000000001
137,2016년 5월 17일,17.0,27.9,5.1,0.0,0.0,22.799999999999997
138,2016년 5월 18일,19.9,31.3,8.6,0.0,0.0,22.700000000000003
139,2016년 5월 19일,19.0,29.4,8.7,0.0,0.0,20.7
140,2016년 5월 20일,18.5,29.1,9.7,0.0,0.0,19.400000000000002
141,2016년 5월 21일,17.6,26.8,9.0,0.0,0.0,17.8
142,2016년 5월 22일,17.2,26.3,7.7,0.0,0.0,18.6
143,2016년 5월 23일,20.5,30.5,7.9,0.0,0.0,22.6
144,2016년 5월 24일,18.7,22.1,15.3,0.0,13.5,6.800000000000001
145,2016년 5월 25일,20.7,28.4,13.4,0.0,0.0,14.999999999999998
146,2016년 5월 26일,21.6,28.6,12.8,0.0,0.0,15.8
147,2016년 5월 27일,22.9,28.0,18.6,0.0,0.0,9.399999999999999
148,2016년 5월 28일,21.9,29.2,15.8,0.0,0.0,13.399999999999999
149,2016년 5월 29일,21.2,28.7,14.4,0.0,0.0,14.299999999999999
150,2016년 5월 30일,22.3,32.4,13.0,0.0,0.0,19.4
151,2016년 5월 31일,24.5,31.0,17.1,0.0,0.0,13.899999999999999
152,2016년 6월 1일,19.7,24.5,13.3,0.0,0.0,11.2
153,2016년 6월 2일,19.7,27.4,9.9,0.0,0.0,17.5
154,2016년 6월 3일,22.5,30.6,11.8,0.0,0.0,18.8
155,2016년 6월 4일,19.7,23.8,17.1,0.0,0.1,6.699999999999999
156,2016년 6월 5일,19.9,25.3,14.7,0.0,0.0,10.600000000000001
157,2016년 6월 6일,18.4,19.7,15.8,0.0,2.0,3.8999999999999986
158,2016년 6월 7일,22.3,27.0,17.7,0.0,0.0,9.3
159,2016년 6월 8일,21.1,23.7,19.4,0.0,14.0,4.300000000000001
160,2016년 6월 9일,21.9,26.5,18.3,0.0,0.0,8.2
161,2016년 6월 10일,24.2,31.3,18.9,0.0,0.0,12.400000000000002
162,2016년 6월 11일,24.2,31.4,18.4,0.0,0.5,13.0
163,2016년 6월 12일,22.9,26.6,19.7,0.0,0.5,6.900000000000002
164,2016년 6월 13일,21.5,26.1,18.6,0.0,2.0,7.5
165,2016년 6월 14일,21.5,26.8,18.3,0.0,2.5,8.5
166,2016년 6월 15일,22.7,25.3,17.6,0.0,0.0,7.699999999999999
167,2016년 6월 16일,24.2,29.4,20.1,0.0,0.3,9.299999999999997
168,2016년 6월 17일,24.7,31.9,18.6,0.0,0.0,13.299999999999997
169,2016년 6월 18일,25.4,33.5,17.1,0.0,0.0,16.4
170,2016년 6월 19일,24.8,32.3,19.7,0.0,7.5,12.599999999999998
171,2016년 6월 20일,24.5,32.6,16.5,0.0,0.2,16.1
172,2016년 6월 21일,22.9,25.8,21.5,0.0,0.1,4.300000000000001
173,2016년 6월 22일,22.4,25.6,20.1,0.0,0.0,5.5
174,2016년 6월 23일,25.3,32.5,18.7,0.0,0.0,13.8
175,2016년 6월 24일,22.2,25.1,20.3,0.0,19.5,4.800000000000001
176,2016년 6월 25일,23.7,28.5,17.6,0.0,0.0,10.899999999999999
177,2016년 6월 26일,23.6,31.1,16.1,0.0,0.0,15.0
178,2016년 6월 27일,22.1,28.0,16.3,0.0,0.1,11.7
179,2016년 6월 28일,22.4,28.8,17.1,0.0,0.0,11.7
180,2016년 6월 29일,22.7,26.8,19.0,0.0,0.1,7.800000000000001
181,2016년 6월 30일,25.5,32.4,18.5,0.0,0.0,13.899999999999999
182,2016년 7월 1일,25.4,29.6,23.2,0.0,25.5,6.400000000000002
183,2016년 7월 2일,25.4,28.6,23.2,0.0,19.0,5.400000000000002
184,2016년 7월 3일,23.0,27.1,20.7,0.0,24.5,6.400000000000002
185,2016년 7월 4일,21.0,21.9,20.2,0.0,12.5,1.6999999999999993
186,2016년 7월 5일,26.9,32.2,20.9,0.0,0.1,11.300000000000004
187,2016년 7월 6일,23.4,31.5,19.4,0.0,86.0,12.100000000000001
188,2016년 7월 7일,14.000000000000004,33.2,19.2,0.0,0.5,14.000000000000004
189,2016년 7월 8일,25.3,32.6,18.7,0.0,0.0,13.900000000000002
190,2016년 7월 9일,26.6,34.2,20.6,0.0,0.0,13.600000000000001
191,2016년 7월 10일,27.2,33.1,22.2,0.0,0.0,10.900000000000002
192,2016년 7월 11일,25.7,30.2,21.6,0.0,0.3,8.599999999999998
193,2016년 7월 12일,26.7,30.7,23.4,0.0,0.1,7.300000000000001
194,2016년 7월 13일,27.9,32.5,23.6,0.0,0.0,8.899999999999999
195,2016년 7월 14일,24.9,30.9,21.5,0.0,0.0,9.399999999999999
196,2016년 7월 15일,23.7,28.5,19.1,0.0,0.0,9.399999999999999
197,2016년 7월 16일,21.8,22.3,21.0,0.0,7.5,1.3000000000000007
198,2016년 7월 17일,25.9,30.7,21.8,0.0,0.0,8.899999999999999
199,2016년 7월 18일,25.8,31.6,21.9,0.0,0.0,9.700000000000003
200,2016년 7월 19일,24.8,29.2,22.4,0.0,0.0,6.800000000000001
201,2016년 7월 20일,23.8,28.2,20.9,0.0,0.0,7.300000000000001
202,2016년 7월 21일,23.1,28.0,18.5,0.0,0.0,9.5
203,2016년 7월 22일,23.7,29.3,18.2,0.0,0.0,11.100000000000001
204,2016년 7월 23일,26.1,34.7,19.0,0.0,0.0,15.700000000000003
205,2016년 7월 24일,28.0,34.7,21.4,0.0,0.0,13.300000000000004
206,2016년 7월 25일,27.1,32.2,24.5,0.0,7.5,7.700000000000003
207,2016년 7월 26일,29.7,35.5,24.2,0.0,0.0,11.3
208,2016년 7월 27일,30.7,35.4,26.6,0.0,0.0,8.799999999999997
209,2016년 7월 28일,30.0,35.1,25.2,0.0,0.0,9.900000000000002
210,2016년 7월 29일,30.3,36.1,24.2,0.0,0.0,11.900000000000002
211,2016년 7월 30일,30.8,36.1,25.8,0.0,0.0,10.3
212,2016년 7월 31일,28.6,35.4,24.2,0.0,0.0,11.2
213,2016년 8월 1일,27.1,36.2,23.0,0.0,8.0,13.200000000000003
214,2016년 8월 2일,26.8,32.2,23.0,0.0,0.1,9.200000000000003
215,2016년 8월 3일,26.9,32.7,24.0,0.0,0.0,8.700000000000003
216,2016년 8월 4일,27.1,33.3,23.0,0.0,0.0,10.299999999999997
217,2016년 8월 5일,27.6,34.3,21.9,0.0,0.0,12.399999999999999
218,2016년 8월 6일,29.3,36.2,22.5,0.0,0.0,13.700000000000003
219,2016년 8월 7일,30.2,37.6,23.7,0.0,0.0,13.900000000000002
220,2016년 8월 8일,28.9,35.1,24.5,0.0,0.0,10.600000000000001
221,2016년 8월 9일,26.9,32.0,22.7,0.0,0.0,9.3
222,2016년 8월 10일,28.9,36.9,21.1,0.0,0.0,15.799999999999997
223,2016년 8월 11일,30.5,39.0,23.4,0.0,0.0,15.600000000000001
224,2016년 8월 12일,31.3,39.3,24.2,0.0,0.0,15.099999999999998
225,2016년 8월 13일,31.5,39.6,23.9,0.0,0.0,15.700000000000003
226,2016년 8월 14일,31.6,38.7,24.5,0.0,0.0,14.200000000000003
227,2016년 8월 15일,29.5,36.4,25.4,0.0,0.0,11.0
228,2016년 8월 16일,27.3,32.1,23.7,0.0,41.0,8.400000000000002
229,2016년 8월 17일,27.1,33.6,21.9,0.0,0.0,11.700000000000003
230,2016년 8월 18일,27.8,33.3,22.8,0.0,0.0,10.499999999999996
231,2016년 8월 19일,27.2,33.0,22.3,0.0,0.0,10.7
232,2016년 8월 20일,27.0,32.7,21.8,0.0,0.0,10.900000000000002
233,2016년 8월 21일,27.0,33.0,21.4,0.0,0.0,11.600000000000001
234,2016년 8월 22일,27.4,33.0,21.7,0.0,0.0,11.3
235,2016년 8월 23일,26.9,31.6,22.3,0.0,0.0,9.3
236,2016년 8월 24일,26.2,33.0,20.2,0.0,0.0,12.8
237,2016년 8월 25일,28.4,36.3,19.6,0.0,0.0,16.699999999999996
238,2016년 8월 26일,21.4,25.2,18.1,0.0,1.5,7.099999999999998
239,2016년 8월 27일,22.3,27.1,16.0,0.0,0.0,11.100000000000001
240,2016년 8월 28일,19.3,23.1,18.1,0.0,37.5,5.0
241,2016년 8월 29일,19.6,25.3,15.8,0.0,1.0,9.5
242,2016년 8월 30일,20.9,26.5,15.7,0.0,0.1,10.8
243,2016년 8월 31일,24.1,28.7,19.6,0.0,0.0,9.099999999999998
244,2016년 9월 1일,26.4,31.6,22.2,0.0,0.5,9.400000000000002
245,2016년 9월 2일,20.0,23.3,19.1,0.0,65.5,4.199999999999999
246,2016년 9월 3일,21.7,23.8,19.3,0.0,90.5,4.5
247,2016년 9월 4일,23.1,28.0,19.9,0.0,4.5,8.100000000000001
248,2016년 9월 5일,23.7,27.6,21.7,0.0,1.0,5.900000000000002
249,2016년 9월 6일,24.6,28.9,21.7,0.0,0.0,7.199999999999999
250,2016년 9월 7일,24.0,29.3,20.7,0.0,1.0,8.600000000000001
251,2016년 9월 8일,22.8,29.2,17.8,0.0,7.0,11.399999999999999
252,2016년 9월 9일,22.9,28.9,19.3,0.0,3.0,9.599999999999998
253,2016년 9월 10일,22.7,25.7,20.2,0.0,0.0,5.5
254,2016년 9월 11일,22.7,26.9,19.1,0.0,0.0,7.799999999999997
255,2016년 9월 12일,20.4,21.8,18.3,0.0,14.0,3.5
256,2016년 9월 13일,20.9,27.2,16.7,0.0,0.0,10.5
257,2016년 9월 14일,22.1,28.3,16.3,0.0,0.0,12.0
258,2016년 9월 15일,22.5,28.4,17.9,0.0,0.0,10.5
259,2016년 9월 16일,22.0,25.2,20.0,0.0,2.5,5.199999999999999
260,2016년 9월 17일,20.0,21.4,18.7,0.0,125.5,2.6999999999999993
261,2016년 9월 18일,19.8,22.0,18.0,0.0,3.5,4.0
262,2016년 9월 19일,20.4,22.8,18.1,0.0,0.0,4.699999999999999
263,2016년 9월 20일,18.8,23.7,13.1,0.0,0.0,10.6
264,2016년 9월 21일,17.9,23.9,11.1,0.0,0.0,12.799999999999999
265,2016년 9월 22일,18.8,24.0,15.7,0.0,0.0,8.3
266,2016년 9월 23일,19.2,25.8,13.3,0.0,0.0,12.5
267,2016년 9월 24일,20.0,27.6,15.0,0.0,0.0,12.600000000000001
268,2016년 9월 25일,20.3,27.8,14.1,0.0,0.0,13.700000000000001
269,2016년 9월 26일,21.4,25.9,17.5,0.0,6.0,8.399999999999999
270,2016년 9월 27일,24.4,30.2,21.0,0.0,0.5,9.2
271,2016년 9월 28일,22.5,26.9,20.2,0.0,11.0,6.699999999999999
272,2016년 9월 29일,18.4,20.2,15.6,0.0,0.2,4.6
273,2016년 9월 30일,17.2,19.7,14.8,0.0,6.0,4.899999999999999
274,2016년 10월 1일,19.5,22.4,16.8,0.0,0.1,5.599999999999998
275,2016년 10월 2일,21.9,27.9,18.7,0.0,0.0,9.2
276,2016년 10월 3일,23.0,29.3,19.9,0.0,8.0,9.400000000000002
277,2016년 10월 4일,21.2,25.8,17.9,0.0,0.0,7.900000000000002
278,2016년 10월 5일,19.3,23.3,16.3,0.0,47.0,7.0
279,2016년 10월 6일,19.4,26.2,15.2,0.0,0.0,11.0
280,2016년 10월 7일,18.9,22.5,16.5,0.0,3.5,6.0
281,2016년 10월 8일,17.6,20.6,14.6,0.0,23.5,6.000000000000002
282,2016년 10월 9일,14.0,19.1,10.7,0.0,0.0,8.400000000000002
283,2016년 10월 10일,14.0,20.3,9.1,0.0,0.0,11.200000000000001
284,2016년 10월 11일,14.1,20.9,10.0,0.0,0.0,10.899999999999999
285,2016년 10월 12일,15.4,22.8,10.2,0.0,0.0,12.600000000000001
286,2016년 10월 13일,15.3,21.7,11.6,0.0,0.0,10.1
287,2016년 10월 14일,14.6,23.6,9.0,0.0,0.0,14.600000000000001
288,2016년 10월 15일,15.4,23.7,9.1,0.0,0.0,14.6
289,2016년 10월 16일,14.8,17.3,12.0,0.0,22.0,5.300000000000001
290,2016년 10월 17일,18.1,24.2,14.5,0.0,0.0,9.7
291,2016년 10월 18일,16.1,24.3,10.9,0.0,0.0,13.4
292,2016년 10월 19일,16.6,24.4,12.2,0.0,0.0,12.2
293,2016년 10월 20일,17.2,24.0,10.6,0.0,0.0,13.4
294,2016년 10월 21일,15.9,17.3,12.9,0.0,0.0,4.4
295,2016년 10월 22일,16.6,21.1,12.9,0.0,0.1,8.200000000000001
296,2016년 10월 23일,14.8,17.8,11.9,0.0,0.0,5.9
297,2016년 10월 24일,13.5,19.4,9.5,0.0,0.0,9.899999999999999
298,2016년 10월 25일,15.1,21.4,10.8,0.0,2.5,10.599999999999998
299,2016년 10월 26일,13.7,20.3,9.0,0.0,0.0,11.3
300,2016년 10월 27일,13.9,19.5,7.4,0.0,0.0,12.1
301,2016년 10월 28일,14.6,16.0,13.1,0.0,2.0,2.9000000000000004
302,2016년 10월 29일,12.5,15.8,10.0,0.0,0.0,5.800000000000001
303,2016년 10월 30일,9.0,16.0,3.0,0.0,0.0,13.0
304,2016년 10월 31일,8.5,11.7,3.3,0.0,0.0,8.399999999999999
305,2016년 11월 1일,5.8,11.7,1.2,0.0,0.0,10.5
306,2016년 11월 2일,5.2,12.6,0.0,0.0,0.0,12.6
307,2016년 11월 3일,6.0,14.1,-0.6,0.0,0.0,14.7
308,2016년 11월 4일,7.4,18.1,0.2,0.0,0.0,17.900000000000002
309,2016년 11월 5일,10.5,21.0,1.2,0.0,0.0,19.8
310,2016년 11월 6일,12.0,14.0,7.3,0.0,0.0,6.7
311,2016년 11월 7일,12.2,17.1,8.2,0.0,0.0,8.900000000000002
312,2016년 11월 8일,10.0,14.7,3.9,0.0,0.2,10.799999999999999
313,2016년 11월 9일,5.5,12.7,0.8,0.0,0.0,11.899999999999999
314,2016년 11월 10일,8.7,14.8,3.3,0.0,0.0,11.5
315,2016년 11월 11일,9.3,16.1,3.4,0.0,0.1,12.700000000000001
316,2016년 11월 12일,8.5,19.9,0.3,0.0,0.0,19.599999999999998
317,2016년 11월 13일,10.6,19.0,2.2,0.0,0.0,16.8
318,2016년 11월 14일,13.9,21.0,8.9,0.0,0.0,12.1
319,2016년 11월 15일,11.9,17.9,3.6,0.0,0.0,14.299999999999999
320,2016년 11월 16일,7.3,16.4,-1.0,0.0,0.0,17.4
321,2016년 11월 17일,8.8,16.2,4.0,0.0,0.0,12.2
322,2016년 11월 18일,9.6,17.9,1.5,0.0,10.5,16.4
323,2016년 11월 19일,13.6,17.0,11.2,0.0,0.5,5.800000000000001
324,2016년 11월 20일,13.6,20.4,8.3,0.0,0.0,12.099999999999998
325,2016년 11월 21일,11.4,17.3,5.9,0.0,0.0,11.4
326,2016년 11월 22일,7.3,12.2,4.1,0.0,0.0,8.1
327,2016년 11월 23일,5.2,10.3,1.4,0.0,0.0,8.9
328,2016년 11월 24일,1.5,6.5,-2.3,0.0,0.0,8.8
329,2016년 11월 25일,2.3,8.9,-2.9,0.0,0.0,11.8
330,2016년 11월 26일,-0.2,4.6,-5.6,0.0,1.0,10.2
331,2016년 11월 27일,2.8,7.9,-0.4,0.0,0.0,8.3
332,2016년 11월 28일,4.1,9.4,-0.9,0.0,0.0,10.3
333,2016년 11월 29일,4.9,10.8,-0.5,0.0,0.0,11.3
334,2016년 11월 30일,8.0,11.6,4.5,0.0,1.0,7.1
335,2016년 12월 1일,7.2,12.7,0.3,0.0,0.0,12.399999999999999
336,2016년 12월 2일,5.1,11.2,-0.6,0.0,0.0,11.799999999999999
337,2016년 12월 3일,3.4,13.6,-4.3,0.0,0.0,17.9
338,2016년 12월 4일,3.3,11.4,-1.7,0.0,0.0,13.1
339,2016년 12월 5일,6.7,15.3,-2.4,0.0,0.0,17.7
340,2016년 12월 6일,2.2,8.0,-4.6,0.0,0.0,12.6
341,2016년 12월 7일,-1.2,5.4,-8.1,0.0,0.0,13.5
342,2016년 12월 8일,2.5,10.8,-5.2,0.0,0.0,16.0
343,2016년 12월 9일,5.7,10.6,0.9,0.0,0.0,9.7
344,2016년 12월 10일,2.2,8.9,-3.0,0.0,0.0,11.9
345,2016년 12월 11일,0.4,9.3,-6.8,0.0,0.0,16.1
346,2016년 12월 12일,3.0,12.4,-4.6,0.0,0.0,17.0
347,2016년 12월 13일,5.1,10.7,-0.2,0.0,0.0,10.899999999999999
348,2016년 12월 14일,3.3,5.9,0.8,0.0,0.5,5.1000000000000005
349,2016년 12월 15일,0.3,4.5,-3.4,0.0,0.0,7.9
350,2016년 12월 16일,-1.1,3.7,-5.6,0.0,0.0,9.3
351,2016년 12월 17일,3.4,10.7,-2.1,0.0,0.0,12.799999999999999
352,2016년 12월 18일,2.5,11.2,-5.2,0.0,0.0,16.4
353,2016년 12월 19일,5.8,8.1,0.4,0.0,1.0,7.699999999999999
354,2016년 12월 20일,7.6,15.4,2.2,0.0,0.0,13.2
355,2016년 12월 21일,7.9,14.0,1.3,0.0,11.1,12.7
356,2016년 12월 22일,11.5,16.4,5.7,0.0,6.0,10.7
357,2016년 12월 23일,3.0,5.7,0.3,0.0,0.0,5.4
358,2016년 12월 24일,0.9,5.5,-3.5,0.0,0.0,9.0
359,2016년 12월 25일,4.1,12.2,-2.2,0.0,0.0,14.399999999999999
360,2016년 12월 26일,4.9,6.5,3.5,0.0,16.5,3.0
361,2016년 12월 27일,2.4,6.3,-2.2,0.0,0.5,8.5
362,2016년 12월 28일,-0.2,6.5,-6.1,0.0,0.0,12.6
363,2016년 12월 29일,-0.1,4.0,-3.0,0.0,0.0,7.0
364,2016년 12월 30일,0.2,5.3,-4.8,0.0,0.0,10.1
