,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
0,2016년 1월 1일,-0.7,6.4,-5.5,0.0,0.0,11.9
1,2016년 1월 2일,4.8,12.8,-1.0,0.0,0.0,13.8
2,2016년 1월 3일,5.1,15.1,-1.6,0.0,0.0,16.7
3,2016년 1월 4일,4.1,9.5,-2.8,0.0,0.0,12.3
4,2016년 1월 5일,-2.0,2.7,-5.0,0.0,0.0,7.7
5,2016년 1월 6일,-1.5,4.6,-8.1,0.0,0.0,12.7
6,2016년 1월 7일,0.0,3.5,-3.2,0.0,0.0,6.7
7,2016년 1월 8일,-0.7,3.2,-3.7,0.0,0.0,6.9
8,2016년 1월 9일,0.8,5.0,-2.0,0.0,0.0,7.0
9,2016년 1월 10일,-0.1,4.9,-4.9,0.0,0.0,9.8
10,2016년 1월 11일,-2.9,3.3,-7.2,0.0,0.0,10.5
11,2016년 1월 12일,-4.1,2.2,-10.2,0.0,0.0,12.4
12,2016년 1월 13일,-2.0,0.5,-4.2,0.0,0.2,4.7
13,2016년 1월 14일,-2.8,1.5,-7.5,0.0,0.0,9.0
14,2016년 1월 15일,-1.6,5.5,-7.2,0.0,0.0,12.7
15,2016년 1월 16일,-1.0,8.3,-6.8,0.0,0.0,15.1
16,2016년 1월 17일,-0.3,3.6,-3.4,0.0,5.0,7.0
17,2016년 1월 18일,-3.4,0.9,-7.4,0.0,0.3,8.3
18,2016년 1월 19일,-8.8,-6.5,-11.3,0.0,0.0,4.800000000000001
19,2016년 1월 20일,-7.9,-3.7,-10.8,0.0,0.0,7.1000000000000005
20,2016년 1월 21일,-6.8,-1.4,-10.3,0.0,0.0,8.9
21,2016년 1월 22일,-7.1,-1.0,-14.0,0.0,0.0,13.0
22,2016년 1월 23일,-8.4,-4.9,-11.7,0.0,0.0,6.799999999999999
23,2016년 1월 24일,-12.8,-9.2,-17.3,0.0,0.5,8.100000000000001
24,2016년 1월 25일,-8.7,-1.7,-17.4,0.0,0.0,15.7
25,2016년 1월 26일,-2.8,2.5,-6.3,0.0,0.1,8.8
26,2016년 1월 27일,-2.0,5.5,-7.6,0.0,0.0,13.1
27,2016년 1월 28일,-1.7,1.7,-7.7,0.0,2.0,9.4
28,2016년 1월 29일,1.7,4.3,-0.1,0.0,3.0,4.4
29,2016년 1월 30일,2.7,8.7,-1.1,0.0,0.0,9.8
30,2016년 1월 31일,-1.3,1.8,-4.0,0.0,0.0,5.8
31,2016년 2월 1일,-4.1,0.4,-7.7,0.0,0.0,8.1
32,2016년 2월 2일,-5.2,1.8,-11.8,0.0,0.0,13.6
33,2016년 2월 3일,-3.9,3.8,-11.5,0.0,0.0,15.3
34,2016년 2월 4일,-2.1,4.4,-9.3,0.0,0.0,13.7
35,2016년 2월 5일,-2.6,4.5,-9.3,0.0,0.0,13.8
36,2016년 2월 6일,-2.4,2.3,-7.5,0.0,0.0,9.8
37,2016년 2월 7일,-4.6,4.6,-12.1,0.0,0.0,16.7
38,2016년 2월 8일,0.8,6.8,-8.9,0.0,0.0,15.7
39,2016년 2월 9일,1.5,6.6,-4.1,0.0,0.0,10.7
40,2016년 2월 10일,0.5,13.4,-7.6,0.0,0.0,21.0
41,2016년 2월 11일,4.4,12.9,-4.7,0.0,0.5,17.6
42,2016년 2월 12일,8.2,11.8,4.7,0.0,22.5,7.1000000000000005
43,2016년 2월 13일,12.2,18.5,7.7,0.0,6.0,10.8
44,2016년 2월 14일,-0.8,9.0,-4.5,0.0,0.5,13.5
45,2016년 2월 15일,-4.3,-0.3,-7.7,0.0,0.0,7.4
46,2016년 2월 16일,-0.6,3.9,-4.2,0.0,1.0,8.1
47,2016년 2월 17일,-0.3,5.1,-6.3,0.0,0.0,11.4
48,2016년 2월 18일,2.2,9.2,-6.0,0.0,0.0,15.2
49,2016년 2월 19일,3.2,6.9,-2.1,0.0,0.0,9.0
50,2016년 2월 20일,1.8,8.1,-2.3,0.0,0.0,10.4
51,2016년 2월 21일,-0.9,3.9,-6.9,0.0,0.0,10.8
52,2016년 2월 22일,1.4,6.3,-3.3,0.0,0.0,9.6
53,2016년 2월 23일,2.0,7.8,-3.8,0.0,0.0,11.6
54,2016년 2월 24일,-2.8,2.7,-7.5,0.0,0.0,10.2
55,2016년 2월 25일,-1.5,5.5,-9.1,0.0,0.0,14.6
56,2016년 2월 26일,2.2,5.7,-1.9,0.0,2.0,7.6
57,2016년 2월 27일,4.9,10.9,0.5,0.0,2.0,10.4
58,2016년 2월 28일,2.6,12.8,-1.4,0.0,11.0,14.2
59,2016년 2월 29일,-3.1,-0.5,-5.4,0.0,0.5,4.9
60,2016년 3월 1일,-3.0,3.4,-9.7,0.0,0.0,13.1
61,2016년 3월 2일,1.1,10.3,-6.8,0.0,0.0,17.1
62,2016년 3월 3일,5.2,17.4,-4.4,0.0,0.0,21.8
63,2016년 3월 4일,7.7,11.3,1.3,0.0,13.0,10.0
64,2016년 3월 5일,12.2,16.3,7.8,0.0,32.0,8.5
65,2016년 3월 6일,10.0,14.9,3.6,0.0,0.0,11.3
66,2016년 3월 7일,8.3,17.9,0.8,0.0,0.0,17.099999999999998
67,2016년 3월 8일,5.0,7.9,1.7,0.0,0.0,6.2
68,2016년 3월 9일,2.0,7.9,-1.2,0.0,0.0,9.1
69,2016년 3월 10일,-0.3,4.7,-3.4,0.0,0.0,8.1
70,2016년 3월 11일,-0.7,5.0,-5.8,0.0,0.0,10.8
71,2016년 3월 12일,0.8,8.3,-7.7,0.0,0.0,16.0
72,2016년 3월 13일,2.4,7.8,-1.6,0.0,0.0,9.4
73,2016년 3월 14일,2.2,8.8,-2.7,0.0,0.0,11.5
74,2016년 3월 15일,4.3,13.6,-5.9,0.0,0.0,19.5
75,2016년 3월 16일,6.8,15.3,0.5,0.0,0.0,14.8
76,2016년 3월 17일,8.3,18.8,-4.2,0.0,0.0,23.0
77,2016년 3월 18일,9.6,14.1,6.8,0.0,9.5,7.3
78,2016년 3월 19일,9.2,17.2,4.6,0.0,0.0,12.6
79,2016년 3월 20일,7.8,16.7,0.2,0.0,0.0,16.5
80,2016년 3월 21일,7.7,15.7,-0.2,0.0,0.0,15.9
81,2016년 3월 22일,7.6,16.8,-2.0,0.0,0.0,18.8
82,2016년 3월 23일,7.3,13.9,2.0,0.0,0.0,11.9
83,2016년 3월 24일,5.2,12.4,-1.9,0.0,0.0,14.3
84,2016년 3월 25일,4.6,12.1,-2.0,0.0,0.0,14.1
85,2016년 3월 26일,4.1,11.7,-3.8,0.0,0.0,15.5
86,2016년 3월 27일,4.9,13.3,-3.3,0.0,0.0,16.6
87,2016년 3월 28일,7.3,17.7,-3.7,0.0,0.0,21.4
88,2016년 3월 29일,11.1,19.1,2.1,0.0,0.0,17.0
89,2016년 3월 30일,12.7,20.8,4.8,0.0,0.0,16.0
90,2016년 3월 31일,10.9,21.1,1.7,0.0,0.0,19.4
91,2016년 4월 1일,12.4,24.8,0.5,0.0,0.0,24.3
92,2016년 4월 2일,14.3,24.2,2.7,0.0,0.0,21.5
93,2016년 4월 3일,12.2,16.8,8.9,0.0,5.5,7.9
94,2016년 4월 4일,11.5,15.3,9.0,0.0,3.5,6.300000000000001
95,2016년 4월 5일,10.7,19.4,1.7,0.0,0.0,17.7
96,2016년 4월 6일,11.6,22.7,2.7,0.0,18.0,20.0
97,2016년 4월 7일,12.0,17.5,8.2,0.0,34.0,9.3
98,2016년 4월 8일,13.0,21.3,5.6,0.0,0.0,15.7
99,2016년 4월 9일,14.5,23.8,6.4,0.0,0.0,17.4
100,2016년 4월 10일,15.1,24.7,7.1,0.0,0.0,17.6
101,2016년 4월 11일,12.0,18.1,8.5,0.0,0.0,9.6
102,2016년 4월 12일,14.0,22.7,6.5,0.0,0.2,16.2
103,2016년 4월 13일,14.1,16.4,12.1,0.0,17.5,4.299999999999999
104,2016년 4월 14일,14.7,20.5,7.8,0.0,0.0,12.7
105,2016년 4월 15일,14.2,24.4,3.2,0.0,0.0,21.2
106,2016년 4월 16일,13.6,21.0,6.4,0.0,11.0,14.6
107,2016년 4월 17일,11.4,18.7,8.6,0.0,15.0,10.1
108,2016년 4월 18일,12.2,17.9,8.2,0.0,1.0,9.7
109,2016년 4월 19일,11.8,19.6,4.9,0.0,0.0,14.7
110,2016년 4월 20일,12.5,19.4,4.7,0.0,0.0,14.7
111,2016년 4월 21일,12.5,15.3,10.0,0.0,36.5,5.300000000000001
112,2016년 4월 22일,17.7,25.0,11.1,0.0,0.0,13.9
113,2016년 4월 23일,15.2,22.7,9.3,0.0,0.0,13.4
114,2016년 4월 24일,13.5,23.9,3.9,0.0,0.0,20.0
115,2016년 4월 25일,16.0,26.3,5.8,0.0,0.0,20.5
116,2016년 4월 26일,18.4,28.7,6.9,0.0,0.0,21.8
117,2016년 4월 27일,11.8,17.7,10.6,0.0,27.5,7.1
118,2016년 4월 28일,13.2,19.5,9.2,0.0,2.0,10.3
119,2016년 4월 29일,13.3,22.0,5.5,0.0,0.0,16.5
120,2016년 4월 30일,15.5,24.4,5.0,0.0,0.0,19.4
121,2016년 5월 1일,17.8,27.9,7.8,0.0,0.0,20.1
122,2016년 5월 2일,18.4,27.7,8.4,0.0,4.0,19.3
123,2016년 5월 3일,14.2,19.6,10.2,0.0,14.5,9.400000000000002
124,2016년 5월 4일,16.0,21.9,11.5,0.0,0.0,10.4
125,2016년 5월 5일,18.1,27.4,5.1,0.0,0.0,22.3
126,2016년 5월 6일,20.1,27.2,13.9,0.0,0.0,13.3
127,2016년 5월 7일,15.8,23.2,9.2,0.0,0.0,14.0
128,2016년 5월 8일,17.2,26.8,6.4,0.0,0.0,20.4
129,2016년 5월 9일,18.0,25.1,12.5,0.0,0.0,12.6
130,2016년 5월 10일,13.0,16.5,11.4,0.0,22.0,5.1
131,2016년 5월 11일,16.0,22.4,11.5,0.0,1.0,10.9
132,2016년 5월 12일,17.2,26.7,9.9,0.0,0.0,16.799999999999997
133,2016년 5월 13일,15.9,21.4,11.4,0.0,0.0,9.999999999999998
134,2016년 5월 14일,18.1,26.0,8.8,0.0,0.0,17.2
135,2016년 5월 15일,19.0,25.3,12.0,0.0,7.5,13.3
136,2016년 5월 16일,14.1,21.0,9.0,0.0,7.5,12.0
137,2016년 5월 17일,16.5,26.9,5.5,0.0,0.0,21.4
138,2016년 5월 18일,19.4,29.9,8.4,0.0,0.0,21.5
139,2016년 5월 19일,19.9,30.1,10.3,0.0,0.0,19.8
140,2016년 5월 20일,19.6,29.5,10.0,0.0,0.0,19.5
141,2016년 5월 21일,19.0,28.1,10.3,0.0,0.0,17.8
142,2016년 5월 22일,19.0,29.4,8.1,0.0,0.0,21.3
143,2016년 5월 23일,21.1,29.1,10.3,0.0,0.0,18.8
144,2016년 5월 24일,17.6,21.9,13.4,0.0,13.5,8.499999999999998
145,2016년 5월 25일,18.2,25.3,11.6,0.0,0.0,13.7
146,2016년 5월 26일,20.0,26.2,13.0,0.0,0.0,13.2
147,2016년 5월 27일,22.3,29.2,16.0,0.0,0.0,13.2
148,2016년 5월 28일,20.4,27.5,15.0,0.0,0.0,12.5
149,2016년 5월 29일,19.3,26.2,14.3,0.0,0.5,11.9
150,2016년 5월 30일,20.1,28.6,11.3,0.0,0.0,17.3
151,2016년 5월 31일,20.6,27.9,12.5,0.0,0.0,15.4
152,2016년 6월 1일,20.9,27.6,15.6,0.0,0.0,12.000000000000002
153,2016년 6월 2일,20.6,28.9,11.2,0.0,0.0,17.7
154,2016년 6월 3일,21.5,29.1,13.6,0.0,0.0,15.500000000000002
155,2016년 6월 4일,18.6,22.0,14.6,0.0,1.0,7.4
156,2016년 6월 5일,21.5,29.4,13.2,0.0,0.0,16.2
157,2016년 6월 6일,19.1,21.7,16.2,0.0,0.5,5.5
158,2016년 6월 7일,20.8,25.8,17.4,0.0,1.0,8.400000000000002
159,2016년 6월 8일,21.7,27.1,18.4,0.0,0.0,8.700000000000003
160,2016년 6월 9일,23.3,30.5,16.3,0.0,0.0,14.2
161,2016년 6월 10일,23.8,31.4,16.8,0.0,0.0,14.599999999999998
162,2016년 6월 11일,23.5,29.0,19.0,0.0,26.0,10.0
163,2016년 6월 12일,23.1,26.5,20.4,0.0,0.0,6.100000000000001
164,2016년 6월 13일,23.7,29.1,19.9,0.0,0.0,9.200000000000005
165,2016년 6월 14일,22.9,30.4,17.4,0.0,0.0,13.0
166,2016년 6월 15일,21.7,26.6,17.8,0.0,20.0,8.8
167,2016년 6월 16일,21.4,25.5,18.3,0.0,0.0,7.199999999999999
168,2016년 6월 17일,22.3,29.3,14.8,0.0,0.0,14.5
169,2016년 6월 18일,23.9,32.4,16.0,0.0,0.0,16.4
170,2016년 6월 19일,24.1,29.7,19.3,0.0,0.0,10.4
171,2016년 6월 20일,21.6,28.7,16.5,0.0,5.5,12.2
172,2016년 6월 21일,24.3,30.4,19.7,0.0,0.5,10.7
173,2016년 6월 22일,23.6,28.6,20.2,0.0,0.0,8.400000000000002
174,2016년 6월 23일,24.7,31.1,18.1,0.0,0.0,13.0
175,2016년 6월 24일,21.5,24.6,19.1,0.0,32.5,5.5
176,2016년 6월 25일,22.0,27.0,17.0,0.0,0.0,10.0
177,2016년 6월 26일,22.3,28.6,15.6,0.0,0.0,13.000000000000002
178,2016년 6월 27일,21.7,27.1,15.6,0.0,0.0,11.500000000000002
179,2016년 6월 28일,21.7,29.2,15.5,0.0,0.4,13.7
180,2016년 6월 29일,23.1,27.9,17.8,0.0,0.0,10.099999999999998
181,2016년 6월 30일,24.9,30.2,20.0,0.0,0.0,10.2
182,2016년 7월 1일,25.0,29.7,23.1,0.0,39.0,6.599999999999998
183,2016년 7월 2일,23.2,28.1,21.4,0.0,51.0,6.700000000000003
184,2016년 7월 3일,22.0,24.4,20.2,0.0,29.0,4.199999999999999
185,2016년 7월 4일,21.9,25.1,20.2,0.0,73.0,4.900000000000002
186,2016년 7월 5일,26.3,31.4,21.0,0.0,18.0,10.4
187,2016년 7월 6일,23.7,26.0,22.3,0.0,151.5,3.6999999999999993
188,2016년 7월 7일,25.1,30.4,20.9,0.0,0.3,9.5
189,2016년 7월 8일,25.6,32.7,20.3,0.0,0.5,12.400000000000002
190,2016년 7월 9일,26.3,32.7,20.8,0.0,0.0,11.900000000000002
191,2016년 7월 10일,26.1,32.3,21.1,0.0,0.0,11.199999999999996
192,2016년 7월 11일,25.5,30.7,22.2,0.0,0.5,8.5
193,2016년 7월 12일,24.8,28.7,22.4,0.0,0.2,6.300000000000001
194,2016년 7월 13일,25.6,30.6,22.0,0.0,0.0,8.600000000000001
195,2016년 7월 14일,24.6,30.5,20.2,0.0,0.0,10.3
196,2016년 7월 15일,25.1,29.7,20.4,0.0,0.1,9.3
197,2016년 7월 16일,22.2,25.1,20.5,0.0,14.5,4.600000000000001
198,2016년 7월 17일,23.5,27.4,20.9,0.0,0.0,6.5
199,2016년 7월 18일,23.3,29.1,18.9,0.0,0.0,10.200000000000005
200,2016년 7월 19일,25.4,32.6,17.9,0.0,0.0,14.700000000000005
201,2016년 7월 20일,26.2,31.4,22.6,0.0,0.0,8.799999999999997
202,2016년 7월 21일,26.2,30.8,21.3,0.0,0.0,9.5
203,2016년 7월 22일,27.3,33.3,21.6,0.0,0.0,11.699999999999996
204,2016년 7월 23일,27.7,33.8,22.1,0.0,0.0,11.699999999999996
205,2016년 7월 24일,28.3,33.9,23.6,0.0,0.0,10.299999999999995
206,2016년 7월 25일,28.6,33.7,24.8,0.0,0.0,8.900000000000002
207,2016년 7월 26일,27.9,33.7,22.7,0.0,0.0,11.000000000000004
208,2016년 7월 27일,28.0,32.9,22.1,0.0,0.0,10.799999999999995
209,2016년 7월 28일,28.0,32.9,22.7,0.0,0.1,10.2
210,2016년 7월 29일,28.0,34.7,22.1,0.0,0.1,12.6
211,2016년 7월 30일,28.6,34.9,24.4,0.0,0.1,10.5
212,2016년 7월 31일,28.3,34.4,23.2,0.0,0.0,11.2
213,2016년 8월 1일,27.8,33.9,23.2,0.0,0.0,10.7
214,2016년 8월 2일,25.8,30.8,22.1,0.0,1.5,8.7
215,2016년 8월 3일,25.6,33.1,21.5,0.0,23.0,11.6
216,2016년 8월 4일,27.7,34.4,21.9,0.0,0.0,12.5
217,2016년 8월 5일,28.0,35.3,22.9,0.0,0.0,12.4
218,2016년 8월 6일,27.5,35.6,22.6,0.0,0.0,13.0
219,2016년 8월 7일,27.0,35.1,22.3,0.0,1.0,12.8
220,2016년 8월 8일,27.6,34.5,22.4,0.0,0.0,12.1
221,2016년 8월 9일,27.4,33.8,22.6,0.0,2.5,11.199999999999996
222,2016년 8월 10일,28.6,34.8,24.0,0.0,0.0,10.799999999999995
223,2016년 8월 11일,28.9,35.6,23.3,0.0,0.0,12.3
224,2016년 8월 12일,29.0,35.7,23.0,0.0,0.0,12.700000000000005
225,2016년 8월 13일,28.7,35.1,23.4,0.0,0.0,11.700000000000005
226,2016년 8월 14일,28.7,34.6,24.5,0.0,13.0,10.1
227,2016년 8월 15일,28.2,34.2,23.9,0.0,0.0,10.300000000000004
228,2016년 8월 16일,28.6,34.7,24.6,0.0,0.0,10.1
229,2016년 8월 17일,28.0,33.9,22.2,0.0,0.0,11.7
230,2016년 8월 18일,26.6,35.0,22.9,0.0,16.5,12.1
231,2016년 8월 19일,27.7,34.8,23.2,0.0,0.0,11.599999999999998
232,2016년 8월 20일,28.2,35.5,22.9,0.0,0.0,12.6
233,2016년 8월 21일,27.4,35.0,20.6,0.0,0.0,14.4
234,2016년 8월 22일,28.1,35.3,20.9,0.0,0.0,14.4
235,2016년 8월 23일,26.8,33.1,23.5,0.0,5.5,9.6
236,2016년 8월 24일,27.5,34.1,22.9,0.0,0.0,11.200000000000005
237,2016년 8월 25일,26.9,34.1,20.0,0.0,0.0,14.1
238,2016년 8월 26일,20.3,24.6,17.4,0.0,16.5,7.200000000000003
239,2016년 8월 27일,21.6,26.5,17.4,0.0,1.0,9.1
240,2016년 8월 28일,18.9,23.2,16.9,0.0,1.5,6.300000000000001
241,2016년 8월 29일,19.8,26.0,14.6,0.0,0.1,11.4
242,2016년 8월 30일,18.9,22.9,14.2,0.0,3.0,8.7
243,2016년 8월 31일,21.3,25.4,16.6,0.0,20.5,8.799999999999997
244,2016년 9월 1일,25.5,30.2,21.6,0.0,0.0,8.599999999999998
245,2016년 9월 2일,20.7,23.5,19.6,0.0,6.5,3.899999999999999
246,2016년 9월 3일,24.0,30.9,18.7,0.0,0.0,12.2
247,2016년 9월 4일,25.2,30.5,21.7,0.0,0.2,8.8
248,2016년 9월 5일,25.0,31.1,21.8,0.0,0.5,9.3
249,2016년 9월 6일,23.0,28.7,18.5,0.0,0.0,10.2
250,2016년 9월 7일,21.9,28.0,17.5,0.0,1.0,10.5
251,2016년 9월 8일,22.0,29.2,16.9,0.0,0.0,12.3
252,2016년 9월 9일,22.4,30.2,16.9,0.0,0.0,13.3
253,2016년 9월 10일,21.4,28.6,16.4,0.0,2.0,12.200000000000005
254,2016년 9월 11일,22.3,28.6,18.2,0.0,0.0,10.400000000000002
255,2016년 9월 12일,21.5,27.3,17.3,0.0,1.0,10.0
256,2016년 9월 13일,21.6,29.8,15.5,0.0,0.0,14.3
257,2016년 9월 14일,22.2,28.8,16.9,0.0,0.0,11.900000000000002
258,2016년 9월 15일,21.9,30.0,16.1,0.0,0.0,13.9
259,2016년 9월 16일,20.8,22.9,18.8,0.0,8.0,4.099999999999998
260,2016년 9월 17일,19.5,20.6,18.7,0.0,100.0,1.900000000000002
261,2016년 9월 18일,18.1,19.5,17.1,0.0,11.0,2.3999999999999986
262,2016년 9월 19일,19.5,22.6,16.3,0.0,0.0,6.300000000000001
263,2016년 9월 20일,17.9,24.2,11.4,0.0,0.0,12.8
264,2016년 9월 21일,16.7,23.4,8.9,0.0,0.0,14.499999999999998
265,2016년 9월 22일,18.7,25.2,14.6,0.0,0.0,10.6
266,2016년 9월 23일,18.7,26.5,13.1,0.0,0.0,13.4
267,2016년 9월 24일,19.4,28.4,13.5,0.0,0.0,14.9
268,2016년 9월 25일,19.2,24.9,14.6,0.0,0.0,10.3
269,2016년 9월 26일,20.1,26.0,16.1,0.0,0.2,9.9
270,2016년 9월 27일,22.9,27.9,20.2,0.0,19.5,7.699999999999999
271,2016년 9월 28일,21.7,25.3,18.2,0.0,0.0,7.100000000000001
272,2016년 9월 29일,19.2,21.2,16.2,0.0,0.0,5.0
273,2016년 9월 30일,16.4,17.1,15.5,0.0,11.0,1.6000000000000014
274,2016년 10월 1일,17.7,20.3,15.1,0.0,2.0,5.200000000000001
275,2016년 10월 2일,21.5,26.1,16.2,0.0,0.5,9.900000000000002
276,2016년 10월 3일,22.5,25.4,18.7,0.0,10.0,6.699999999999999
277,2016년 10월 4일,21.9,27.9,18.0,0.0,0.0,9.9
278,2016년 10월 5일,18.6,23.4,15.6,0.0,44.5,7.799999999999999
279,2016년 10월 6일,16.6,24.0,11.9,0.0,0.0,12.1
280,2016년 10월 7일,16.5,23.4,10.0,0.0,19.5,13.4
281,2016년 10월 8일,16.5,21.8,13.9,0.0,42.0,7.9
282,2016년 10월 9일,10.9,16.4,7.6,0.0,0.0,8.799999999999999
283,2016년 10월 10일,11.5,18.9,6.6,0.0,0.0,12.3
284,2016년 10월 11일,12.6,21.0,8.5,0.0,0.0,12.5
285,2016년 10월 12일,13.3,21.5,8.9,0.0,0.0,12.6
286,2016년 10월 13일,12.8,20.0,8.6,0.0,0.0,11.4
287,2016년 10월 14일,13.2,24.0,6.6,0.0,0.0,17.4
288,2016년 10월 15일,14.6,24.8,8.0,0.0,0.0,16.8
289,2016년 10월 16일,14.9,18.7,11.9,0.0,18.0,6.799999999999999
290,2016년 10월 17일,16.4,22.5,12.2,0.0,1.0,10.3
291,2016년 10월 18일,15.4,22.4,11.8,0.0,0.0,10.599999999999998
292,2016년 10월 19일,15.9,23.5,11.9,0.0,0.0,11.6
293,2016년 10월 20일,16.1,22.4,11.2,0.0,0.0,11.2
294,2016년 10월 21일,16.2,18.2,14.2,0.0,0.0,4.0
295,2016년 10월 22일,15.9,20.7,12.5,0.0,0.0,8.2
296,2016년 10월 23일,13.5,16.0,10.6,0.0,2.0,5.4
297,2016년 10월 24일,14.2,20.3,8.9,0.0,0.2,11.4
298,2016년 10월 25일,14.6,21.0,9.9,0.0,12.5,11.1
299,2016년 10월 26일,12.1,17.1,9.0,0.0,0.0,8.100000000000001
300,2016년 10월 27일,13.4,18.9,7.5,0.0,0.0,11.4
301,2016년 10월 28일,12.6,15.1,10.9,0.0,5.0,4.199999999999999
302,2016년 10월 29일,9.2,13.6,4.7,0.0,0.0,8.899999999999999
303,2016년 10월 30일,5.8,14.6,-0.3,0.0,0.0,14.9
304,2016년 10월 31일,6.8,10.7,2.3,0.0,0.0,8.399999999999999
305,2016년 11월 1일,2.8,8.7,-1.7,0.0,0.0,10.4
306,2016년 11월 2일,2.7,11.0,-4.5,0.0,0.0,15.5
307,2016년 11월 3일,5.5,14.2,0.1,0.0,0.0,14.1
308,2016년 11월 4일,7.4,17.8,-0.7,0.0,0.0,18.5
309,2016년 11월 5일,10.8,19.8,3.7,0.0,0.0,16.1
310,2016년 11월 6일,11.0,16.8,6.0,0.0,0.0,10.8
311,2016년 11월 7일,12.8,18.7,7.1,0.0,2.0,11.6
312,2016년 11월 8일,6.7,12.1,0.9,0.0,6.0,11.2
313,2016년 11월 9일,1.9,10.0,-4.2,0.0,0.0,14.2
314,2016년 11월 10일,6.1,11.2,0.5,0.0,4.5,10.7
315,2016년 11월 11일,7.4,13.8,2.4,0.0,0.5,11.4
316,2016년 11월 12일,6.9,20.4,-1.1,0.0,0.0,21.5
317,2016년 11월 13일,10.2,19.9,2.5,0.0,0.0,17.4
318,2016년 11월 14일,12.9,19.6,5.9,0.0,0.0,13.7
319,2016년 11월 15일,8.2,14.9,0.0,0.0,0.0,14.9
320,2016년 11월 16일,3.6,12.6,-3.3,0.0,0.0,15.9
321,2016년 11월 17일,6.8,15.9,0.8,0.0,0.0,15.1
322,2016년 11월 18일,6.9,13.5,-0.6,0.0,10.5,14.1
323,2016년 11월 19일,12.1,15.3,9.3,0.0,2.0,6.0
324,2016년 11월 20일,10.9,17.6,4.2,0.0,0.0,13.400000000000002
325,2016년 11월 21일,7.7,11.0,3.2,0.0,0.5,7.8
326,2016년 11월 22일,4.6,9.4,-0.1,0.0,0.2,9.5
327,2016년 11월 23일,0.8,5.8,-3.5,0.0,0.0,9.3
328,2016년 11월 24일,-1.0,4.1,-4.9,0.0,0.0,9.0
329,2016년 11월 25일,-0.2,7.1,-5.1,0.0,0.0,12.2
330,2016년 11월 26일,-1.8,1.5,-5.8,0.0,5.0,7.3
331,2016년 11월 27일,0.7,3.5,-0.7,0.0,0.0,4.2
332,2016년 11월 28일,1.6,7.1,-3.1,0.0,0.0,10.2
333,2016년 11월 29일,-0.3,8.8,-6.2,0.0,0.0,15.0
334,2016년 11월 30일,4.0,11.5,-3.9,0.0,2.0,15.4
335,2016년 12월 1일,4.3,10.2,-2.7,0.0,1.0,12.9
336,2016년 12월 2일,-0.5,8.5,-6.5,0.0,0.0,15.0
337,2016년 12월 3일,0.7,10.5,-6.3,0.0,0.0,16.8
338,2016년 12월 4일,2.6,9.8,-2.2,0.0,0.0,12.0
339,2016년 12월 5일,6.9,14.0,1.7,0.0,0.0,12.3
340,2016년 12월 6일,0.0,5.9,-5.4,0.0,0.0,11.3
341,2016년 12월 7일,-1.1,6.3,-7.3,0.0,0.5,13.6
342,2016년 12월 8일,2.4,10.0,-3.3,0.0,0.8,13.3
343,2016년 12월 9일,3.8,7.6,-3.3,0.0,3.5,10.9
344,2016년 12월 10일,-1.9,6.3,-7.3,0.0,0.0,13.6
345,2016년 12월 11일,-2.8,7.1,-9.2,0.0,0.0,16.299999999999997
346,2016년 12월 12일,2.6,10.8,-6.1,0.0,0.0,16.9
347,2016년 12월 13일,4.3,9.7,-0.7,0.0,0.0,10.4
348,2016년 12월 14일,-0.6,3.3,-5.1,0.0,0.0,8.399999999999999
349,2016년 12월 15일,-1.5,2.3,-4.7,0.0,0.0,7.0
350,2016년 12월 16일,-3.2,2.0,-10.1,0.0,0.0,12.1
351,2016년 12월 17일,1.2,9.7,-3.6,0.0,0.0,13.3
352,2016년 12월 18일,1.1,8.7,-4.3,0.0,0.0,13.0
353,2016년 12월 19일,5.7,8.8,2.6,0.0,5.5,6.200000000000001
354,2016년 12월 20일,6.0,12.1,-0.1,0.0,0.0,12.2
355,2016년 12월 21일,5.8,10.5,-0.6,0.0,10.5,11.1
356,2016년 12월 22일,7.1,15.6,3.1,0.0,15.5,12.5
357,2016년 12월 23일,0.4,3.2,-1.2,0.0,1.0,4.4
358,2016년 12월 24일,-1.4,1.8,-3.3,0.0,0.0,5.1
359,2016년 12월 25일,0.2,8.2,-6.4,0.0,0.0,14.6
360,2016년 12월 26일,2.2,4.1,1.2,0.0,11.0,2.8999999999999995
361,2016년 12월 27일,0.0,3.6,-5.9,0.0,0.1,9.5
362,2016년 12월 28일,-3.7,4.3,-9.4,0.0,0.0,13.7
363,2016년 12월 29일,-3.8,0.6,-7.5,0.0,0.2,8.1
364,2016년 12월 30일,-4.4,3.2,-10.4,0.0,0.0,13.6
365,2016년 12월 31일,-2.1,2.8,-5.9,0.0,0.0,8.7
366,2017년 1월 1일,0.9,9.7,-3.6,0.0,0.0,13.3
367,2017년 1월 2일,1.8,10.0,-3.3,0.0,0.0,13.3
368,2017년 1월 3일,0.4,9.3,-5.3,0.0,0.0,14.6
369,2017년 1월 4일,0.9,10.1,-4.3,0.0,0.0,14.4
370,2017년 1월 5일,2.8,9.0,-3.6,0.0,0.0,12.6
371,2017년 1월 6일,4.0,11.4,-1.5,0.0,0.0,12.9
372,2017년 1월 7일,2.0,8.6,-4.1,0.0,0.0,12.7
