,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
1200,2019년 4월 15일,10.8,22.3,-0.4,0.0,0.0,22.7
1201,2019년 4월 16일,12.9,23.8,1.2,6.5,0.0,22.6
1202,2019년 4월 17일,14.5,22.9,8.1,5.3,0.0,14.799999999999999
1203,2019년 4월 18일,15.5,25.6,5.4,5.0,0.0,20.200000000000003
1204,2019년 4월 19일,11.7,17.0,9.5,9.0,0.0,7.5
1205,2019년 4월 20일,15.4,24.5,9.5,4.6,0.0,15.0
1206,2019년 4월 21일,16.9,24.0,9.7,7.5,0.0,14.3
1207,2019년 4월 22일,18.4,26.3,9.2,4.8,0.0,17.1
1208,2019년 4월 23일,14.6,19.7,10.6,9.5,9.7,9.1
1209,2019년 4월 24일,17.4,22.7,14.0,8.1,0.8,8.7
1210,2019년 4월 25일,14.1,16.3,11.5,9.6,4.3,4.800000000000001
1211,2019년 4월 26일,10.3,13.4,7.4,8.8,4.3,6.0
1212,2019년 4월 27일,11.1,17.2,3.9,6.5,0.2,13.299999999999999
1213,2019년 4월 28일,11.3,17.0,7.1,7.9,0.0,9.9
1214,2019년 4월 29일,9.7,10.7,6.8,7.5,34.1,3.8999999999999995
1215,2019년 4월 30일,15.0,21.2,10.3,6.5,0.0,10.899999999999999
1216,2019년 5월 1일,16.0,23.1,10.2,4.4,0.0,12.900000000000002
1217,2019년 5월 2일,15.5,24.9,5.5,0.0,0.0,19.4
1218,2019년 5월 3일,16.3,27.5,4.3,0.0,0.0,23.2
1219,2019년 5월 4일,17.6,28.2,5.5,5.0,0.0,22.7
1220,2019년 5월 5일,18.8,28.3,10.0,5.5,0.0,18.3
1221,2019년 5월 6일,13.8,21.9,6.3,1.5,0.0,15.599999999999998
1222,2019년 5월 7일,12.4,21.6,2.1,0.0,0.0,19.5
1223,2019년 5월 8일,13.9,23.1,2.4,6.4,0.0,20.700000000000003
1224,2019년 5월 9일,15.7,25.7,7.7,4.8,0.0,18.0
1225,2019년 5월 10일,17.3,27.5,5.6,3.1,0.0,21.9
1226,2019년 5월 11일,18.9,28.2,9.1,3.4,0.0,19.1
1227,2019년 5월 12일,18.4,27.0,10.1,4.0,0.0,16.9
1228,2019년 5월 13일,18.1,26.3,7.8,7.9,0.0,18.5
1229,2019년 5월 14일,19.9,27.0,13.8,6.5,0.0,13.2
1230,2019년 5월 15일,20.5,27.9,13.5,6.1,0.0,14.399999999999999
1231,2019년 5월 16일,20.6,28.4,13.8,6.0,0.0,14.599999999999998
1232,2019년 5월 17일,20.0,27.2,12.2,7.6,4.1,15.0
1233,2019년 5월 18일,16.4,17.9,14.6,7.5,37.1,3.299999999999999
1234,2019년 5월 19일,18.0,20.3,16.1,9.7,7.0,4.199999999999999
1235,2019년 5월 20일,16.3,19.7,9.1,10.0,0.1,10.6
1236,2019년 5월 21일,15.5,23.9,4.1,0.0,0.0,19.799999999999997
1237,2019년 5월 22일,17.8,27.2,7.2,0.1,0.0,20.0
1238,2019년 5월 23일,19.4,29.2,8.7,1.3,0.0,20.5
1239,2019년 5월 24일,21.1,31.4,9.1,0.5,0.0,22.299999999999997
1240,2019년 5월 25일,21.1,30.2,12.5,7.4,0.0,17.7
1241,2019년 5월 26일,21.4,29.6,12.7,6.9,0.0,16.900000000000002
1242,2019년 5월 27일,18.7,22.8,14.7,10.0,20.2,8.100000000000001
1243,2019년 5월 28일,16.6,22.6,10.6,4.0,0.0,12.000000000000002
1244,2019년 5월 29일,19.1,28.0,7.8,1.0,0.0,20.2
1245,2019년 5월 30일,19.2,29.1,8.9,6.5,0.0,20.200000000000003
1246,2019년 5월 31일,17.4,25.2,12.8,6.1,0.5,12.399999999999999
1247,2019년 6월 1일,18.4,27.5,9.2,7.4,0.0,18.3
1248,2019년 6월 2일,20.2,29.5,12.5,3.5,0.0,17.0
1249,2019년 6월 3일,21.1,30.9,11.2,0.8,0.0,19.7
1250,2019년 6월 4일,22.5,31.2,13.9,0.3,0.0,17.299999999999997
1251,2019년 6월 5일,23.3,32.5,13.9,2.0,0.0,18.6
1252,2019년 6월 6일,20.8,27.5,15.6,8.4,20.5,11.9
1253,2019년 6월 7일,17.9,21.7,15.3,6.3,11.5,6.399999999999999
1254,2019년 6월 8일,20.4,26.2,15.4,6.6,0.0,10.799999999999999
1255,2019년 6월 9일,20.4,25.4,16.4,4.8,0.0,9.0
1256,2019년 6월 10일,17.0,20.5,13.6,8.9,17.3,6.9
1257,2019년 6월 11일,18.7,24.2,15.3,6.6,0.0,8.899999999999999
1258,2019년 6월 12일,20.0,26.4,14.8,4.1,0.0,11.599999999999998
1259,2019년 6월 13일,21.1,28.5,15.4,5.4,0.0,13.1
1260,2019년 6월 14일,18.4,23.3,15.0,9.9,0.4,8.3
1261,2019년 6월 15일,20.5,27.0,15.5,5.0,0.0,11.5
1262,2019년 6월 16일,20.5,28.1,12.5,6.0,0.0,15.600000000000001
1263,2019년 6월 17일,21.9,28.5,17.1,6.3,0.0,11.399999999999999
1264,2019년 6월 18일,20.8,27.0,15.6,8.1,0.0,11.4
1265,2019년 6월 19일,21.9,27.9,15.8,4.9,0.0,12.099999999999998
1266,2019년 6월 20일,23.5,30.9,15.8,5.6,0.0,15.099999999999998
1267,2019년 6월 21일,24.2,32.0,17.7,4.1,0.0,14.3
1268,2019년 6월 22일,22.1,27.3,18.8,6.9,7.8,8.5
1269,2019년 6월 23일,20.9,27.1,16.1,2.9,0.1,11.0
1270,2019년 6월 24일,21.7,28.9,14.3,4.4,0.0,14.599999999999998
1271,2019년 6월 25일,23.3,31.1,17.9,4.0,0.0,13.200000000000003
1272,2019년 6월 26일,18.0,19.7,15.9,9.6,48.6,3.799999999999999
1273,2019년 6월 27일,23.5,30.6,18.9,8.1,4.8,11.700000000000003
1274,2019년 6월 28일,24.5,29.4,21.1,5.9,0.0,8.299999999999997
1275,2019년 6월 29일,20.6,21.3,19.9,9.6,36.5,1.4000000000000021
1276,2019년 6월 30일,23.9,29.1,18.9,7.5,0.0,10.200000000000003
1277,2019년 7월 1일,22.0,25.6,18.7,7.4,0.0,6.900000000000002
1278,2019년 7월 2일,22.3,29.9,16.3,5.8,0.0,13.599999999999998
1279,2019년 7월 3일,21.3,27.9,14.8,7.4,0.0,13.099999999999998
1280,2019년 7월 4일,23.2,31.3,15.9,3.9,0.0,15.4
1281,2019년 7월 5일,23.7,31.5,16.7,5.1,0.0,14.8
1282,2019년 7월 6일,23.1,30.1,15.9,0.3,0.0,14.200000000000001
1283,2019년 7월 7일,21.3,27.1,16.4,7.4,0.0,10.700000000000003
1284,2019년 7월 8일,21.3,27.0,16.9,8.6,0.0,10.100000000000001
1285,2019년 7월 9일,20.9,25.6,15.8,7.9,0.0,9.8
1286,2019년 7월 10일,19.5,21.1,18.6,8.9,37.0,2.5
1287,2019년 7월 11일,22.4,27.8,19.0,7.5,1.3,8.8
1288,2019년 7월 12일,23.1,28.6,19.4,7.8,0.0,9.200000000000003
1289,2019년 7월 13일,22.1,27.6,18.3,8.8,0.0,9.3
1290,2019년 7월 14일,22.7,28.3,19.1,8.0,4.4,9.2
1291,2019년 7월 15일,22.5,27.8,19.5,8.1,27.4,8.3
1292,2019년 7월 16일,22.4,27.6,18.2,6.9,0.7,9.400000000000002
1293,2019년 7월 17일,23.7,28.4,20.3,8.5,0.1,8.099999999999998
1294,2019년 7월 18일,22.3,25.2,19.6,9.6,12.8,5.599999999999998
1295,2019년 7월 19일,23.0,24.7,21.5,9.9,3.5,3.1999999999999993
1296,2019년 7월 20일,23.4,24.9,22.2,10.0,104.3,2.6999999999999993
1297,2019년 7월 21일,24.4,27.2,22.3,8.6,11.4,4.899999999999999
1298,2019년 7월 22일,26.5,32.7,21.6,5.6,0.0,11.100000000000001
1299,2019년 7월 23일,27.1,32.9,22.0,6.9,0.0,10.899999999999999
1300,2019년 7월 24일,25.9,29.3,22.9,8.6,0.0,6.400000000000002
1301,2019년 7월 25일,26.2,30.3,23.7,9.1,17.0,6.600000000000001
1302,2019년 7월 26일,26.6,30.8,23.5,8.5,0.1,7.300000000000001
1303,2019년 7월 27일,25.4,27.7,23.7,9.5,4.6,4.0
1304,2019년 7월 28일,26.4,29.9,23.7,9.1,2.1,6.199999999999999
1305,2019년 7월 29일,26.4,32.8,21.8,5.8,0.0,10.999999999999996
1306,2019년 7월 30일,26.8,32.6,21.8,4.4,0.0,10.8
1307,2019년 7월 31일,28.1,33.6,22.5,3.5,0.0,11.100000000000001
1308,2019년 8월 1일,27.7,34.0,22.4,3.5,0.0,11.600000000000001
1309,2019년 8월 2일,28.1,34.2,22.3,3.3,0.0,11.900000000000002
1310,2019년 8월 3일,27.4,33.4,22.9,5.4,0.0,10.5
1311,2019년 8월 4일,27.6,34.6,22.2,2.9,0.0,12.400000000000002
1312,2019년 8월 5일,28.1,34.1,22.8,5.3,0.0,11.3
1313,2019년 8월 6일,25.3,30.0,20.9,8.6,1.5,9.100000000000001
1314,2019년 8월 7일,26.6,33.3,22.9,6.9,12.8,10.399999999999999
1315,2019년 8월 8일,26.6,32.5,23.5,7.1,2.2,9.0
1316,2019년 8월 9일,27.3,32.8,23.4,6.8,0.0,9.399999999999999
1317,2019년 8월 10일,26.8,32.1,23.0,5.6,0.0,9.100000000000001
1318,2019년 8월 11일,27.1,31.6,23.2,7.6,0.2,8.400000000000002
1319,2019년 8월 12일,25.8,28.5,24.1,8.0,0.9,4.399999999999999
1320,2019년 8월 13일,27.4,33.9,22.2,5.6,0.0,11.7
1321,2019년 8월 14일,27.2,32.6,22.6,7.4,0.3,10.0
1322,2019년 8월 15일,26.4,29.9,23.6,8.5,1.2,6.299999999999997
1323,2019년 8월 16일,25.7,31.0,20.3,4.1,0.0,10.7
1324,2019년 8월 17일,25.2,31.9,17.7,3.0,0.0,14.2
1325,2019년 8월 18일,25.3,32.2,19.8,3.1,0.0,12.400000000000002
1326,2019년 8월 19일,24.1,30.9,17.0,6.9,0.0,13.899999999999999
1327,2019년 8월 20일,24.9,30.0,21.0,7.9,0.0,9.0
1328,2019년 8월 21일,24.1,28.3,20.7,8.5,11.2,7.600000000000001
1329,2019년 8월 22일,25.3,31.4,23.1,9.1,52.8,8.299999999999997
1330,2019년 8월 23일,23.0,28.9,17.8,5.6,0.0,11.099999999999998
1331,2019년 8월 24일,20.6,27.5,15.2,6.9,0.0,12.3
1332,2019년 8월 25일,21.0,27.9,15.9,4.6,0.3,11.999999999999998
1333,2019년 8월 26일,22.5,29.3,16.1,5.0,0.0,13.2
1334,2019년 8월 27일,21.7,22.9,20.3,9.5,8.6,2.599999999999998
1335,2019년 8월 28일,22.7,26.7,19.6,8.8,0.3,7.099999999999998
1336,2019년 8월 29일,21.2,24.1,18.7,9.4,0.0,5.400000000000002
1337,2019년 8월 30일,21.3,27.8,16.1,2.9,0.0,11.7
1338,2019년 8월 31일,20.8,28.3,14.0,5.0,0.0,14.3
1339,2019년 9월 1일,20.1,24.8,15.6,8.8,0.0,9.200000000000001
1340,2019년 9월 2일,19.3,20.7,17.8,8.3,5.9,2.8999999999999986
1341,2019년 9월 3일,21.3,24.0,19.2,10.0,8.4,4.800000000000001
1342,2019년 9월 4일,22.8,25.1,21.0,10.0,6.4,4.100000000000001
1343,2019년 9월 5일,24.1,29.4,22.0,9.5,8.0,7.399999999999999
1344,2019년 9월 6일,24.8,28.2,21.3,9.4,1.6,6.899999999999999
1345,2019년 9월 7일,24.7,28.4,20.5,7.8,80.1,7.899999999999999
1346,2019년 9월 8일,23.3,28.1,19.0,8.0,0.0,9.100000000000001
1347,2019년 9월 9일,24.3,29.0,21.9,9.3,5.1,7.100000000000001
1348,2019년 9월 10일,24.6,30.0,21.2,5.5,0.0,8.8
1349,2019년 9월 11일,24.3,30.9,20.7,6.4,0.3,10.2
1350,2019년 9월 12일,18.2,21.5,16.9,8.0,23.1,4.600000000000001
1351,2019년 9월 13일,20.2,26.2,15.4,5.3,0.0,10.799999999999999
1352,2019년 9월 14일,21.7,29.7,15.8,6.0,0.0,13.899999999999999
1353,2019년 9월 15일,23.6,28.5,19.6,7.5,0.0,8.899999999999999
1354,2019년 9월 16일,21.7,27.9,16.5,3.8,0.0,11.399999999999999
1355,2019년 9월 17일,18.8,26.5,13.4,2.5,0.0,13.1
1356,2019년 9월 18일,19.1,28.2,13.4,2.1,0.0,14.799999999999999
1357,2019년 9월 19일,17.1,25.1,10.7,4.9,0.0,14.400000000000002
1358,2019년 9월 20일,17.4,22.6,11.9,9.1,0.0,10.700000000000001
1359,2019년 9월 21일,16.3,18.7,14.2,9.8,65.1,4.5
1360,2019년 9월 22일,16.6,18.4,15.0,9.6,91.1,3.3999999999999986
1361,2019년 9월 23일,17.6,21.8,14.2,5.9,0.0,7.600000000000001
1362,2019년 9월 24일,16.9,25.8,11.6,2.8,0.0,14.200000000000001
1363,2019년 9월 25일,16.2,23.7,9.5,7.9,0.0,14.2
1364,2019년 9월 26일,19.2,26.0,13.4,7.1,0.0,12.6
1365,2019년 9월 27일,20.5,26.8,15.7,6.3,0.0,11.100000000000001
1366,2019년 9월 28일,22.9,27.0,20.0,7.6,0.3,7.0
1367,2019년 9월 29일,22.9,30.1,17.8,5.0,5.9,12.3
1368,2019년 9월 30일,21.2,28.0,15.5,5.9,0.0,12.5
1369,2019년 10월 1일,20.6,22.3,19.5,9.4,7.4,2.8000000000000007
1370,2019년 10월 2일,19.8,22.4,18.3,10.0,114.3,4.099999999999998
1371,2019년 10월 3일,21.3,26.5,16.7,4.6,30.4,9.8
1372,2019년 10월 4일,20.7,27.8,15.8,4.0,0.0,12.0
1373,2019년 10월 5일,19.9,25.0,17.2,8.4,0.0,7.800000000000001
1374,2019년 10월 6일,16.4,20.6,13.2,9.5,0.0,7.400000000000002
1375,2019년 10월 7일,14.3,16.0,13.3,9.1,7.9,2.6999999999999993
1376,2019년 10월 8일,15.4,22.1,7.8,4.6,0.0,14.3
1377,2019년 10월 9일,11.7,22.8,3.3,0.8,0.0,19.5
1378,2019년 10월 10일,14.3,24.4,5.3,7.9,0.0,19.099999999999998
1379,2019년 10월 11일,16.2,25.2,10.3,2.9,0.0,14.899999999999999
1380,2019년 10월 12일,16.7,23.8,10.5,1.5,0.0,13.3
1381,2019년 10월 13일,13.4,21.3,6.4,1.9,0.0,14.9
1382,2019년 10월 14일,13.8,22.7,7.6,4.8,0.0,15.1
1383,2019년 10월 15일,12.1,17.5,7.4,7.4,0.0,10.1
1384,2019년 10월 16일,11.9,20.3,7.8,5.6,0.0,12.5
1385,2019년 10월 17일,11.7,18.4,7.3,8.3,0.0,11.099999999999998
1386,2019년 10월 18일,13.0,16.5,8.5,8.3,6.5,8.0
1387,2019년 10월 19일,15.2,23.6,10.0,1.8,0.6,13.600000000000001
1388,2019년 10월 20일,13.1,23.0,8.1,1.8,0.0,14.9
1389,2019년 10월 21일,12.8,22.2,7.6,4.8,0.0,14.6
1390,2019년 10월 22일,13.4,22.6,6.3,5.6,0.0,16.3
1391,2019년 10월 23일,14.5,19.6,9.2,9.3,0.0,10.400000000000002
1392,2019년 10월 24일,15.4,20.1,11.2,7.4,0.0,8.900000000000002
1393,2019년 10월 25일,15.7,23.8,9.1,7.1,0.0,14.700000000000001
1394,2019년 10월 26일,13.4,18.1,9.7,7.1,0.0,8.400000000000002
1395,2019년 10월 27일,9.1,17.6,2.6,0.4,0.0,15.000000000000002
1396,2019년 10월 28일,8.7,18.0,-0.3,4.5,0.0,18.3
1397,2019년 10월 29일,10.8,18.9,4.9,2.6,0.0,13.999999999999998
1398,2019년 10월 30일,9.3,19.2,1.6,0.1,0.0,17.599999999999998
1399,2019년 10월 31일,10.4,22.0,1.0,1.6,0.0,21.0
1400,2019년 11월 1일,11.5,23.4,3.0,1.5,0.0,20.4
1401,2019년 11월 2일,11.1,19.5,3.7,5.9,0.0,15.8
1402,2019년 11월 3일,12.2,21.8,6.8,5.4,0.0,15.0
1403,2019년 11월 4일,11.5,17.7,6.1,7.1,0.0,11.6
1404,2019년 11월 5일,10.2,20.1,5.0,2.3,0.0,15.100000000000001
1405,2019년 11월 6일,9.1,19.8,1.7,3.9,0.0,18.1
1406,2019년 11월 7일,9.7,18.4,4.2,4.4,0.0,14.2
1407,2019년 11월 8일,6.2,17.5,-0.3,0.0,0.0,17.8
1408,2019년 11월 9일,6.6,19.3,-2.7,0.1,0.0,22.0
1409,2019년 11월 10일,6.7,15.6,-1.7,7.1,13.2,17.3
1410,2019년 11월 11일,11.5,17.2,5.7,4.6,0.1,11.5
1411,2019년 11월 12일,8.1,18.1,1.0,2.9,0.0,17.1
1412,2019년 11월 13일,7.1,13.4,-0.4,6.9,0.0,13.8
1413,2019년 11월 14일,3.2,9.2,-3.5,0.6,0.0,12.7
1414,2019년 11월 15일,5.0,16.2,-5.4,2.0,0.0,21.6
1415,2019년 11월 16일,9.7,18.5,2.6,5.6,0.0,15.9
1416,2019년 11월 17일,9.5,14.5,3.7,8.3,0.4,10.8
1417,2019년 11월 18일,9.4,16.0,4.1,9.6,8.6,11.9
1418,2019년 11월 19일,4.7,7.5,1.0,3.4,0.0,6.5
1419,2019년 11월 20일,1.9,10.7,-3.8,0.0,0.0,14.5
1420,2019년 11월 21일,3.3,14.1,-6.1,5.4,0.0,20.2
1421,2019년 11월 22일,6.7,16.9,-1.8,1.4,0.0,18.7
1422,2019년 11월 23일,7.6,18.2,-0.6,4.5,0.0,18.8
1423,2019년 11월 24일,13.3,20.6,5.7,5.9,0.0,14.900000000000002
1424,2019년 11월 25일,7.3,12.0,5.3,9.8,0.0,6.7
1425,2019년 11월 26일,7.8,13.4,4.8,8.0,0.0,8.600000000000001
1426,2019년 11월 27일,6.0,8.7,1.6,9.4,0.0,7.1
1427,2019년 11월 28일,3.8,10.3,-2.3,5.6,0.0,12.600000000000001
1428,2019년 11월 29일,2.0,11.8,-3.4,0.0,0.0,15.200000000000001
1429,2019년 11월 30일,4.4,14.3,-5.3,5.1,0.0,19.6
1430,2019년 12월 1일,5.5,6.9,3.3,9.4,15.9,3.6000000000000005
1431,2019년 12월 2일,4.2,7.5,0.9,4.6,0.0,6.6
1432,2019년 12월 3일,3.0,7.8,-2.8,4.1,0.0,10.6
1433,2019년 12월 4일,3.3,9.4,-1.3,3.8,0.0,10.700000000000001
1434,2019년 12월 5일,0.6,5.1,-4.5,1.9,0.0,9.6
1435,2019년 12월 6일,-3.5,3.3,-8.6,1.1,0.0,11.899999999999999
1436,2019년 12월 7일,-1.7,7.8,-10.8,0.9,0.0,18.6
1437,2019년 12월 8일,0.2,10.9,-6.9,0.1,0.0,17.8
1438,2019년 12월 9일,0.5,11.1,-8.5,0.0,0.0,19.6
1439,2019년 12월 10일,3.0,14.7,-3.4,4.0,0.0,18.099999999999998
1440,2019년 12월 11일,4.9,15.4,-1.6,4.8,0.0,17.0
1441,2019년 12월 12일,1.3,7.1,-5.2,0.1,0.0,12.3
1442,2019년 12월 13일,-1.0,9.5,-7.9,3.8,0.0,17.4
1443,2019년 12월 14일,2.9,10.1,-4.4,4.4,0.0,14.5
1444,2019년 12월 15일,2.8,12.0,-5.1,6.0,0.0,17.1
1445,2019년 12월 16일,5.4,14.3,-2.5,3.5,0.0,16.8
1446,2019년 12월 17일,5.7,10.7,-0.5,7.4,0.2,11.2
1447,2019년 12월 18일,5.1,11.2,1.0,6.1,0.0,10.2
1448,2019년 12월 19일,1.7,8.8,-3.6,6.0,0.0,12.4
1449,2019년 12월 20일,0.3,7.0,-4.9,7.8,0.0,11.9
1450,2019년 12월 21일,-2.0,4.7,-7.3,7.0,0.0,12.0
1451,2019년 12월 22일,0.1,9.5,-4.8,6.0,0.0,14.3
1452,2019년 12월 23일,2.0,9.6,-4.9,3.4,0.0,14.5
1453,2019년 12월 24일,1.2,11.1,-4.5,3.3,0.0,15.6
1454,2019년 12월 25일,2.6,13.9,-7.2,4.4,0.0,21.1
1455,2019년 12월 26일,3.3,5.9,1.9,8.9,0.8,4.0
1456,2019년 12월 27일,0.2,5.4,-4.8,0.0,0.0,10.2
1457,2019년 12월 28일,-1.2,8.0,-8.5,0.7,0.0,16.5
1458,2019년 12월 29일,-0.1,6.2,-5.7,9.6,7.4,11.9
1459,2019년 12월 30일,4.9,12.8,0.3,5.4,0.3,12.5
1460,2019년 12월 31일,-3.7,0.7,-8.2,1.3,0.0,8.899999999999999
1461,2020년 1월 1일,-2.2,5.6,-9.0,2.6,0.0,14.6
1462,2020년 1월 2일,-0.8,8.0,-7.1,3.1,0.0,15.1
1463,2020년 1월 3일,-0.2,9.4,-6.8,0.0,0.0,16.2
1464,2020년 1월 4일,0.0,7.7,-7.3,3.0,0.0,15.0
1465,2020년 1월 5일,-0.3,10.4,-8.3,2.3,0.0,18.700000000000003
1466,2020년 1월 6일,0.3,1.8,-4.1,10.0,22.2,5.8999999999999995
1467,2020년 1월 7일,6.0,14.9,1.7,9.4,34.8,13.200000000000001
1468,2020년 1월 8일,5.2,13.9,2.7,9.5,0.6,11.2
1469,2020년 1월 9일,0.7,6.7,-3.4,2.8,0.0,10.1
1470,2020년 1월 10일,-0.3,10.1,-7.0,4.6,0.0,17.1
1471,2020년 1월 11일,1.4,8.9,-5.2,5.5,0.0,14.100000000000001
1472,2020년 1월 12일,1.9,4.9,-1.3,5.0,0.0,6.2
1473,2020년 1월 13일,0.7,4.3,-4.1,6.5,0.0,8.399999999999999
1474,2020년 1월 14일,-0.4,5.7,-4.3,4.3,0.0,10.0
1475,2020년 1월 15일,-2.0,5.3,-8.0,1.9,0.0,13.3
1476,2020년 1월 16일,-0.5,8.7,-7.3,7.8,0.0,16.0
1477,2020년 1월 17일,0.8,8.7,-3.7,5.8,0.0,12.399999999999999
1478,2020년 1월 18일,0.8,9.1,-5.0,2.5,0.0,14.1
1479,2020년 1월 19일,0.8,7.0,-6.1,5.5,0.0,13.1
1480,2020년 1월 20일,3.0,6.6,-1.1,2.0,0.0,7.699999999999999
1481,2020년 1월 21일,-0.2,8.3,-7.5,2.8,0.0,15.8
1482,2020년 1월 22일,1.5,3.6,-1.1,9.8,5.5,4.7
1483,2020년 1월 23일,4.9,9.9,1.5,7.3,4.5,8.4
1484,2020년 1월 24일,4.4,13.5,-2.7,5.4,0.0,16.2
1485,2020년 1월 25일,4.5,9.0,0.5,9.8,0.0,8.5
1486,2020년 1월 26일,5.4,9.9,-0.8,9.3,0.0,10.700000000000001
1487,2020년 1월 27일,4.7,6.8,3.6,9.8,14.7,3.1999999999999997
1488,2020년 1월 28일,6.8,10.2,3.9,4.8,0.2,6.299999999999999
1489,2020년 1월 29일,4.7,9.0,2.1,7.8,3.0,6.9
1490,2020년 1월 30일,3.9,8.8,-0.9,6.3,0.0,9.700000000000001
1491,2020년 1월 31일,2.3,8.9,-2.1,4.6,0.0,11.0
1492,2020년 2월 1일,0.9,7.7,-5.6,3.5,0.0,13.3
1493,2020년 2월 2일,1.5,10.4,-4.5,3.5,0.0,14.9
1494,2020년 2월 3일,0.7,7.3,-4.8,2.4,0.0,12.1
1495,2020년 2월 4일,0.4,8.6,-8.3,2.1,0.0,16.9
1496,2020년 2월 5일,-2.1,2.2,-7.6,0.6,0.0,9.8
1497,2020년 2월 6일,-3.5,4.1,-12.0,3.9,0.0,16.1
1498,2020년 2월 7일,-0.8,8.7,-8.0,4.9,0.0,16.7
1499,2020년 2월 8일,1.0,6.9,-4.6,1.1,0.0,11.5
1500,2020년 2월 9일,-0.4,7.7,-8.1,0.0,0.0,15.8
1501,2020년 2월 10일,4.6,11.9,-3.1,0.6,0.0,15.0
1502,2020년 2월 11일,4.0,13.2,-5.7,5.3,0.0,18.9
1503,2020년 2월 12일,6.1,8.6,3.8,8.4,14.1,4.8
1504,2020년 2월 13일,8.9,16.7,1.9,2.5,0.0,14.799999999999999
1505,2020년 2월 14일,8.8,20.0,1.2,5.4,0.0,18.8
1506,2020년 2월 15일,8.4,15.8,0.3,6.1,0.6,15.5
1507,2020년 2월 16일,2.5,8.9,-2.0,9.5,1.8,10.9
1508,2020년 2월 17일,-2.8,0.3,-5.1,8.8,0.0,5.3999999999999995
1509,2020년 2월 18일,-1.0,6.5,-7.1,0.3,0.0,13.6
1510,2020년 2월 19일,2.1,12.5,-7.5,4.0,0.0,20.0
1511,2020년 2월 20일,4.3,13.9,-3.6,2.5,0.0,17.5
1512,2020년 2월 21일,6.3,15.7,-3.8,6.0,1.6,19.5
1513,2020년 2월 22일,6.0,9.3,0.9,2.8,1.5,8.4
1514,2020년 2월 23일,3.0,11.2,-3.9,0.0,0.0,15.1
1515,2020년 2월 24일,6.4,17.9,-5.3,5.0,0.0,23.2
1516,2020년 2월 25일,6.0,7.5,5.5,8.6,25.1,2.0
1517,2020년 2월 26일,8.0,15.6,2.9,5.9,0.0,12.7
1518,2020년 2월 27일,4.8,10.2,0.8,5.3,0.0,9.399999999999999
1519,2020년 2월 28일,3.5,5.4,1.7,8.5,3.1,3.7
1520,2020년 2월 29일,5.9,12.2,1.4,7.1,0.0,10.799999999999999
1521,2020년 3월 1일,8.0,13.6,2.4,8.1,0.0,11.2
1522,2020년 3월 2일,5.7,11.2,1.2,4.9,0.0,10.0
1523,2020년 3월 3일,5.9,12.2,-0.7,7.5,0.0,12.899999999999999
1524,2020년 3월 4일,4.0,8.7,-0.5,6.1,0.0,9.2
1525,2020년 3월 5일,2.1,10.8,-4.4,1.4,0.0,15.200000000000001
1526,2020년 3월 6일,3.5,14.9,-6.8,2.4,0.0,21.7
1527,2020년 3월 7일,2.9,6.3,-0.3,9.4,7.1,6.6
1528,2020년 3월 8일,6.5,16.0,0.7,2.1,0.0,15.3
1529,2020년 3월 9일,6.7,13.5,-1.5,9.3,3.9,15.0
1530,2020년 3월 10일,7.3,10.1,2.9,7.3,9.1,7.199999999999999
1531,2020년 3월 11일,4.6,9.6,-0.5,0.0,0.0,10.1
1532,2020년 3월 12일,5.6,15.9,-4.6,0.6,0.0,20.5
1533,2020년 3월 13일,6.6,15.3,-0.9,7.5,0.0,16.2
1534,2020년 3월 14일,4.5,9.8,-2.0,2.4,0.0,11.8
1535,2020년 3월 15일,5.3,10.3,-0.3,4.4,0.4,10.600000000000001
1536,2020년 3월 16일,4.2,12.0,-4.2,1.6,0.0,16.2
1537,2020년 3월 17일,7.9,16.6,-3.2,2.3,0.0,19.8
1538,2020년 3월 18일,8.7,19.3,-1.4,0.0,0.0,20.7
1539,2020년 3월 19일,8.1,17.0,0.6,2.4,0.0,16.4
1540,2020년 3월 20일,9.6,17.8,3.2,0.0,0.0,14.600000000000001
1541,2020년 3월 21일,14.7,23.4,0.6,1.3,0.0,22.799999999999997
1542,2020년 3월 22일,14.9,23.0,6.4,2.4,0.0,16.6
1543,2020년 3월 23일,10.3,18.5,1.3,0.0,0.0,17.2
1544,2020년 3월 24일,9.3,19.4,-0.1,0.1,0.0,19.5
1545,2020년 3월 25일,11.2,20.4,1.0,2.5,0.0,19.4
1546,2020년 3월 26일,10.3,11.7,7.5,9.9,3.7,4.199999999999999
1547,2020년 3월 27일,11.9,20.0,4.8,6.1,4.1,15.2
1548,2020년 3월 28일,6.8,11.5,2.3,9.0,0.0,9.2
1549,2020년 3월 29일,7.7,15.2,-1.5,5.4,0.0,16.7
1550,2020년 3월 30일,10.9,18.2,5.9,7.3,0.0,12.299999999999999
1551,2020년 3월 31일,11.5,20.7,1.8,3.9,0.0,18.9
1552,2020년 4월 1일,11.6,19.1,4.3,4.8,0.0,14.8
1553,2020년 4월 2일,9.4,19.3,-0.4,1.8,0.0,19.7
1554,2020년 4월 3일,10.5,19.8,1.3,1.0,0.0,18.5
1555,2020년 4월 4일,9.0,18.5,0.1,0.0,0.0,18.4
1556,2020년 4월 5일,6.8,16.3,-3.2,0.0,0.0,19.5
