,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
744,2018년 1월 14일,0.4,5.2,-5.7,5.1,0.0,10.9
745,2018년 1월 15일,3.3,8.9,-1.3,5.3,0.4,10.200000000000001
746,2018년 1월 16일,3.0,6.9,-2.5,9.5,0.0,9.4
747,2018년 1월 17일,3.4,8.1,0.6,8.3,0.6,7.5
748,2018년 1월 18일,2.3,6.8,-0.6,7.6,0.0,7.3999999999999995
749,2018년 1월 19일,0.9,7.1,-2.9,3.4,0.0,10.0
750,2018년 1월 20일,0.7,7.2,-3.6,4.9,0.0,10.8
751,2018년 1월 21일,-0.3,6.1,-5.7,2.1,0.0,11.8
752,2018년 1월 22일,0.7,6.2,-4.1,8.3,2.1,10.3
753,2018년 1월 23일,-10.0,-4.1,-13.7,0.1,0.0,9.6
754,2018년 1월 24일,-12.7,-8.4,-14.8,0.0,0.0,6.4
755,2018년 1월 25일,-12.6,-7.9,-15.2,3.0,0.0,7.299999999999999
756,2018년 1월 26일,-13.5,-9.0,-16.8,0.0,0.0,7.800000000000001
757,2018년 1월 27일,-9.0,-1.8,-16.0,1.6,0.0,14.2
758,2018년 1월 28일,-4.9,0.3,-8.0,3.5,0.0,8.3
759,2018년 1월 29일,-7.5,-3.4,-10.6,0.5,0.0,7.199999999999999
760,2018년 1월 30일,-5.4,0.0,-13.0,4.5,0.5,13.0
761,2018년 1월 31일,-2.3,1.4,-6.1,7.1,0.0,7.5
762,2018년 2월 1일,-3.4,3.6,-9.3,0.0,0.0,12.9
763,2018년 2월 2일,-3.1,4.4,-9.5,1.9,0.0,13.9
764,2018년 2월 3일,-6.4,-2.8,-10.0,1.5,0.4,7.2
765,2018년 2월 4일,-8.5,-4.6,-11.8,0.0,0.0,7.200000000000001
766,2018년 2월 5일,-8.4,-4.0,-11.7,0.0,0.0,7.699999999999999
767,2018년 2월 6일,-9.2,-4.8,-12.9,0.8,0.0,8.100000000000001
768,2018년 2월 7일,-7.9,-1.2,-14.6,1.0,0.0,13.4
769,2018년 2월 8일,-4.6,3.4,-11.2,0.1,0.0,14.6
770,2018년 2월 9일,0.5,6.2,-6.9,6.9,0.0,13.100000000000001
771,2018년 2월 10일,-0.3,5.9,-6.5,6.5,0.0,12.4
772,2018년 2월 11일,-5.5,-0.4,-8.3,3.8,1.9,7.9
773,2018년 2월 12일,-6.3,-1.6,-12.9,3.1,1.0,11.3
774,2018년 2월 13일,-2.6,5.3,-11.3,1.5,0.0,16.6
775,2018년 2월 14일,2.6,9.1,-4.0,6.3,0.0,13.1
776,2018년 2월 15일,-0.1,5.9,-4.0,3.8,0.0,9.9
777,2018년 2월 16일,-1.0,6.0,-7.2,3.5,0.0,13.2
778,2018년 2월 17일,-2.4,2.4,-6.2,1.8,0.0,8.6
779,2018년 2월 18일,-0.6,5.8,-5.2,6.4,0.0,11.0
780,2018년 2월 19일,0.7,7.4,-4.2,5.8,0.0,11.600000000000001
781,2018년 2월 20일,0.7,7.5,-4.2,5.8,0.1,11.7
782,2018년 2월 21일,-0.6,5.4,-4.4,2.5,0.0,9.8
783,2018년 2월 22일,0.7,5.9,-5.3,4.9,0.0,11.2
784,2018년 2월 23일,4.9,10.3,-0.7,7.9,2.8,11.0
785,2018년 2월 24일,2.6,8.3,-1.9,6.3,0.0,10.200000000000001
786,2018년 2월 25일,1.6,8.8,-2.5,2.6,0.0,11.3
787,2018년 2월 26일,1.9,11.1,-4.2,0.8,0.0,15.3
788,2018년 2월 27일,3.4,7.7,-2.7,7.5,0.0,10.4
789,2018년 2월 28일,5.2,8.8,2.4,10.0,22.9,6.4
790,2018년 3월 1일,0.2,3.8,-3.7,5.5,2.9,7.5
791,2018년 3월 2일,-0.1,6.3,-6.2,2.3,0.0,12.5
792,2018년 3월 3일,8.3,16.8,-1.0,4.3,0.0,17.8
793,2018년 3월 4일,10.6,13.9,7.6,9.9,13.1,6.300000000000001
794,2018년 3월 5일,6.0,11.3,2.1,5.8,7.2,9.200000000000001
795,2018년 3월 6일,4.0,11.9,-2.0,2.4,0.0,13.9
796,2018년 3월 7일,6.5,12.2,0.1,8.0,2.5,12.1
797,2018년 3월 8일,4.3,9.3,1.4,7.3,6.9,7.9
798,2018년 3월 9일,4.3,10.0,1.0,5.9,0.0,9.0
799,2018년 3월 10일,3.9,10.8,-1.5,2.5,0.0,12.3
800,2018년 3월 11일,6.2,13.4,1.3,2.1,0.0,12.1
801,2018년 3월 12일,7.0,16.7,0.1,1.0,0.0,16.599999999999998
802,2018년 3월 13일,12.3,19.4,2.3,5.4,0.0,17.099999999999998
803,2018년 3월 14일,16.8,23.2,12.9,5.0,0.0,10.299999999999999
804,2018년 3월 15일,11.3,15.5,8.0,9.9,46.5,7.5
805,2018년 3월 16일,7.7,11.9,4.6,2.9,0.0,7.300000000000001
806,2018년 3월 17일,6.6,14.5,1.4,4.3,0.0,13.1
807,2018년 3월 18일,8.1,12.7,4.2,9.9,1.3,8.5
808,2018년 3월 19일,8.6,10.8,6.9,9.8,3.5,3.9000000000000004
809,2018년 3월 20일,5.5,9.4,2.5,6.8,0.0,6.9
810,2018년 3월 21일,1.8,2.7,0.1,10.0,2.1,2.6
811,2018년 3월 22일,4.7,11.4,0.3,2.0,0.0,11.1
812,2018년 3월 23일,5.3,13.2,0.3,6.1,0.0,12.899999999999999
813,2018년 3월 24일,7.1,14.7,2.3,5.1,0.0,12.399999999999999
814,2018년 3월 25일,8.7,18.4,4.5,4.8,0.0,13.899999999999999
815,2018년 3월 26일,10.2,19.5,4.6,3.8,0.0,14.9
816,2018년 3월 27일,12.7,21.3,4.6,1.1,0.0,16.700000000000003
817,2018년 3월 28일,14.2,21.1,8.2,3.6,0.0,12.900000000000002
818,2018년 3월 29일,14.6,21.5,9.7,4.0,0.0,11.8
819,2018년 3월 30일,13.5,21.2,7.5,1.5,0.0,13.7
820,2018년 3월 31일,13.5,21.3,7.1,0.5,0.0,14.200000000000001
821,2018년 4월 1일,14.8,18.0,9.3,8.9,0.0,8.7
822,2018년 4월 2일,17.2,25.0,12.0,4.4,0.0,13.0
823,2018년 4월 3일,18.2,23.8,14.1,7.8,0.0,9.700000000000001
824,2018년 4월 4일,12.7,16.6,10.2,7.9,19.1,6.400000000000002
825,2018년 4월 5일,8.2,10.3,7.5,10.0,16.3,2.8000000000000007
826,2018년 4월 6일,6.4,9.3,3.5,9.3,8.9,5.800000000000001
827,2018년 4월 7일,4.9,9.8,2.6,4.0,0.0,7.200000000000001
828,2018년 4월 8일,6.0,10.2,0.0,6.1,0.5,10.2
829,2018년 4월 9일,9.1,16.8,0.9,0.4,0.0,15.9
830,2018년 4월 10일,15.6,22.4,5.3,5.3,1.1,17.099999999999998
831,2018년 4월 11일,12.3,18.1,8.2,3.9,0.0,9.900000000000002
832,2018년 4월 12일,11.7,20.5,4.9,0.9,0.0,15.6
833,2018년 4월 13일,14.1,19.7,5.4,8.1,0.0,14.299999999999999
834,2018년 4월 14일,9.1,14.4,7.2,9.4,9.6,7.2
835,2018년 4월 15일,9.2,14.9,5.7,4.5,0.0,9.2
836,2018년 4월 16일,10.8,19.3,3.2,1.0,0.0,16.1
837,2018년 4월 17일,11.8,20.6,4.8,1.0,0.0,15.8
838,2018년 4월 18일,11.1,19.4,3.2,0.0,0.0,16.2
839,2018년 4월 19일,13.5,21.7,4.1,0.6,0.0,17.6
840,2018년 4월 20일,17.0,27.0,8.5,0.0,0.0,18.5
841,2018년 4월 21일,17.2,27.3,8.7,3.4,0.0,18.6
842,2018년 4월 22일,15.8,21.2,11.8,8.6,4.5,9.399999999999999
843,2018년 4월 23일,10.4,13.1,9.5,10.0,66.2,3.5999999999999996
844,2018년 4월 24일,12.4,16.5,8.2,8.1,2.6,8.3
845,2018년 4월 25일,13.6,24.1,3.7,0.3,0.0,20.400000000000002
846,2018년 4월 26일,14.3,22.5,7.1,4.0,0.0,15.4
847,2018년 4월 27일,13.9,22.8,7.4,0.5,0.0,15.4
848,2018년 4월 28일,14.0,22.4,8.2,0.0,0.0,14.2
849,2018년 4월 29일,15.2,24.0,7.2,2.4,0.0,16.8
850,2018년 4월 30일,18.9,25.8,11.7,4.4,0.0,14.100000000000001
851,2018년 5월 1일,20.5,25.1,17.6,7.9,0.0,7.5
852,2018년 5월 2일,15.4,20.6,10.7,9.9,4.1,9.900000000000002
853,2018년 5월 3일,11.9,16.8,6.9,2.1,0.0,9.9
854,2018년 5월 4일,13.8,20.3,8.2,1.0,0.0,12.100000000000001
855,2018년 5월 5일,17.7,25.1,8.6,5.5,0.0,16.5
856,2018년 5월 6일,16.0,19.2,14.5,9.4,22.7,4.699999999999999
857,2018년 5월 7일,18.6,27.1,13.4,5.9,0.0,13.700000000000001
858,2018년 5월 8일,17.8,22.8,12.4,5.0,0.0,10.4
859,2018년 5월 9일,15.2,22.2,9.9,0.0,0.0,12.299999999999999
860,2018년 5월 10일,14.6,22.5,9.5,2.5,0.0,13.0
861,2018년 5월 11일,15.6,22.2,10.9,9.5,0.0,11.299999999999999
862,2018년 5월 12일,14.4,16.3,11.7,10.0,36.0,4.600000000000001
863,2018년 5월 13일,14.8,19.3,11.3,7.4,0.5,8.0
864,2018년 5월 14일,17.8,25.7,10.8,5.4,0.0,14.899999999999999
865,2018년 5월 15일,23.0,29.1,14.1,6.6,0.0,15.000000000000002
866,2018년 5월 16일,23.2,24.5,21.8,10.0,28.3,2.6999999999999993
867,2018년 5월 17일,21.6,24.8,19.5,10.0,64.8,5.300000000000001
868,2018년 5월 18일,16.6,20.0,12.6,8.4,5.2,7.4
869,2018년 5월 19일,18.1,24.3,10.6,1.0,0.0,13.700000000000001
870,2018년 5월 20일,17.8,23.7,12.6,4.0,0.0,11.1
871,2018년 5월 21일,17.3,22.9,9.2,2.8,0.0,13.7
872,2018년 5월 22일,18.4,23.8,15.1,8.3,13.6,8.700000000000001
873,2018년 5월 23일,17.1,22.9,11.9,1.8,6.6,10.999999999999998
874,2018년 5월 24일,18.3,24.9,10.3,0.8,0.0,14.599999999999998
875,2018년 5월 25일,19.1,26.6,12.0,4.0,0.0,14.600000000000001
876,2018년 5월 26일,20.3,29.5,12.0,1.0,0.0,17.5
877,2018년 5월 27일,18.9,24.6,14.8,7.0,0.0,9.8
878,2018년 5월 28일,21.0,29.4,12.7,2.8,0.0,16.7
879,2018년 5월 29일,20.8,26.8,17.5,9.3,10.9,9.3
880,2018년 5월 30일,18.8,25.3,14.4,5.0,3.7,10.9
881,2018년 5월 31일,19.2,26.2,13.4,2.1,0.0,12.799999999999999
882,2018년 6월 1일,22.1,29.9,14.9,0.0,0.0,14.999999999999998
883,2018년 6월 2일,21.6,29.5,14.6,1.4,0.0,14.9
884,2018년 6월 3일,22.4,30.9,14.0,3.9,0.0,16.9
885,2018년 6월 4일,21.7,27.3,16.4,7.5,0.0,10.900000000000002
886,2018년 6월 5일,23.3,30.1,18.6,3.3,0.0,11.5
887,2018년 6월 6일,21.7,27.9,16.6,0.6,0.0,11.299999999999997
888,2018년 6월 7일,20.7,29.0,16.5,3.8,0.0,12.5
889,2018년 6월 8일,21.1,26.9,17.6,5.1,0.0,9.299999999999997
890,2018년 6월 9일,23.5,29.5,17.1,7.5,0.1,12.399999999999999
891,2018년 6월 10일,21.7,25.8,17.2,9.8,1.4,8.600000000000001
892,2018년 6월 11일,20.8,23.8,18.2,8.1,0.0,5.600000000000001
893,2018년 6월 12일,21.0,27.8,17.5,4.6,0.3,10.3
894,2018년 6월 13일,21.7,27.3,16.9,7.3,0.0,10.400000000000002
895,2018년 6월 14일,22.4,25.9,18.5,8.8,3.4,7.399999999999999
896,2018년 6월 15일,22.0,26.3,17.7,4.9,0.3,8.600000000000001
897,2018년 6월 16일,21.8,29.1,16.3,0.8,0.0,12.8
898,2018년 6월 17일,21.5,28.6,16.4,7.8,0.0,12.200000000000003
899,2018년 6월 18일,23.8,30.6,18.7,3.5,0.0,11.900000000000002
900,2018년 6월 19일,21.8,26.0,17.5,8.4,0.0,8.5
901,2018년 6월 20일,22.3,28.9,18.1,5.4,0.0,10.799999999999997
902,2018년 6월 21일,23.0,28.8,18.8,4.1,0.0,10.0
903,2018년 6월 22일,24.0,32.6,16.9,5.6,0.0,15.700000000000003
904,2018년 6월 23일,23.9,30.8,20.1,7.5,0.0,10.7
905,2018년 6월 24일,24.8,33.3,19.9,3.5,0.0,13.399999999999999
906,2018년 6월 25일,26.5,33.1,20.0,7.3,0.0,13.100000000000001
907,2018년 6월 26일,22.2,26.0,19.6,10.0,95.5,6.399999999999999
908,2018년 6월 27일,22.0,28.0,18.8,9.0,0.2,9.2
909,2018년 6월 28일,23.4,26.3,20.7,9.8,3.1,5.600000000000001
910,2018년 6월 29일,24.5,29.9,21.5,5.5,1.0,8.399999999999999
911,2018년 6월 30일,24.9,29.7,20.7,8.5,1.7,9.0
912,2018년 7월 1일,21.9,23.9,20.8,9.9,105.7,3.099999999999998
913,2018년 7월 2일,23.0,28.0,20.4,9.9,76.3,7.600000000000001
914,2018년 7월 3일,26.5,33.5,22.6,5.8,17.7,10.899999999999999
915,2018년 7월 4일,26.4,32.3,22.6,6.6,0.0,9.699999999999996
916,2018년 7월 5일,25.7,30.8,22.4,8.6,0.3,8.400000000000002
917,2018년 7월 6일,24.3,27.5,22.2,8.3,0.0,5.300000000000001
918,2018년 7월 7일,24.3,29.6,20.4,3.9,0.0,9.200000000000003
919,2018년 7월 8일,23.3,28.2,18.5,5.8,0.0,9.7
920,2018년 7월 9일,21.1,23.6,20.3,9.6,11.5,3.3000000000000007
921,2018년 7월 10일,24.7,27.9,20.5,9.9,2.9,7.399999999999999
922,2018년 7월 11일,27.2,30.9,24.2,9.3,4.2,6.699999999999999
923,2018년 7월 12일,27.4,31.1,25.0,6.4,0.0,6.100000000000001
924,2018년 7월 13일,27.3,32.4,24.0,5.3,0.1,8.399999999999999
925,2018년 7월 14일,27.9,32.8,23.9,4.0,0.0,8.899999999999999
926,2018년 7월 15일,27.9,34.0,23.4,2.5,0.0,10.600000000000001
927,2018년 7월 16일,27.8,33.7,22.8,0.0,0.0,10.900000000000002
928,2018년 7월 17일,27.2,32.4,22.3,0.9,0.0,10.099999999999998
929,2018년 7월 18일,27.6,33.4,22.6,0.8,0.0,10.799999999999997
930,2018년 7월 19일,27.6,33.4,22.1,0.3,0.0,11.299999999999997
931,2018년 7월 20일,28.5,34.0,22.8,0.9,0.0,11.2
932,2018년 7월 21일,29.3,36.7,23.1,0.0,0.0,13.600000000000001
933,2018년 7월 22일,31.1,37.5,23.9,3.6,0.0,13.600000000000001
934,2018년 7월 23일,31.2,36.0,28.2,6.0,0.0,7.800000000000001
935,2018년 7월 24일,30.6,36.5,25.6,2.9,0.0,10.899999999999999
936,2018년 7월 25일,29.6,33.9,27.3,4.6,0.0,6.599999999999998
937,2018년 7월 26일,29.4,34.2,25.9,3.3,0.0,8.300000000000004
938,2018년 7월 27일,29.8,35.7,26.4,3.3,0.0,9.300000000000004
939,2018년 7월 28일,28.9,34.9,25.9,5.8,4.0,9.0
940,2018년 7월 29일,30.9,35.9,25.3,2.3,0.0,10.599999999999998
941,2018년 7월 30일,31.6,36.3,26.6,3.3,0.0,9.699999999999996
942,2018년 7월 31일,31.9,37.5,27.8,1.9,0.0,9.7
943,2018년 8월 1일,32.0,39.3,26.6,0.9,0.0,12.699999999999996
944,2018년 8월 2일,32.0,38.1,27.8,2.0,0.0,10.3
945,2018년 8월 3일,32.0,37.6,28.0,2.0,0.0,9.600000000000001
946,2018년 8월 4일,30.2,35.0,27.2,2.3,0.0,7.800000000000001
947,2018년 8월 5일,29.7,34.3,26.2,5.6,0.0,8.099999999999998
948,2018년 8월 6일,29.8,34.8,27.2,7.3,1.0,7.599999999999998
949,2018년 8월 7일,30.5,36.4,27.4,2.6,0.0,9.0
950,2018년 8월 8일,30.2,36.0,26.1,3.9,0.0,9.899999999999999
951,2018년 8월 9일,29.4,34.1,26.2,5.3,0.0,7.900000000000002
952,2018년 8월 10일,31.2,37.0,26.7,3.0,0.0,10.3
953,2018년 8월 11일,30.6,35.6,26.8,2.9,0.0,8.8
954,2018년 8월 12일,30.3,35.6,25.8,6.6,2.8,9.8
955,2018년 8월 13일,31.0,36.7,26.2,5.9,0.0,10.500000000000004
956,2018년 8월 14일,31.8,37.1,27.8,6.6,0.0,9.3
957,2018년 8월 15일,32.4,39.2,28.6,4.4,0.0,10.600000000000001
958,2018년 8월 16일,30.0,35.9,24.7,4.4,0.0,11.2
959,2018년 8월 17일,26.9,32.5,22.3,0.3,0.0,10.2
960,2018년 8월 18일,25.8,32.1,21.5,3.1,0.0,10.600000000000001
961,2018년 8월 19일,27.1,33.8,22.0,7.1,0.0,11.799999999999997
962,2018년 8월 20일,28.3,32.8,24.3,8.0,0.0,8.499999999999996
963,2018년 8월 21일,25.6,30.1,23.2,7.0,5.7,6.900000000000002
964,2018년 8월 22일,30.6,37.2,23.1,4.6,0.0,14.100000000000001
965,2018년 8월 23일,29.5,33.2,24.9,9.9,3.7,8.300000000000004
966,2018년 8월 24일,24.7,28.0,22.9,9.4,12.2,5.100000000000001
967,2018년 8월 25일,24.7,29.6,21.0,6.6,0.0,8.600000000000001
968,2018년 8월 26일,21.7,25.9,19.0,7.5,4.0,6.899999999999999
969,2018년 8월 27일,22.4,24.6,19.3,10.0,53.1,5.300000000000001
970,2018년 8월 28일,23.5,25.4,22.3,9.9,124.8,3.099999999999998
971,2018년 8월 29일,26.1,29.6,22.8,9.1,8.5,6.800000000000001
972,2018년 8월 30일,26.7,31.4,24.4,8.3,1.9,7.0
973,2018년 8월 31일,24.7,30.0,21.3,4.6,0.9,8.7
974,2018년 9월 1일,25.3,30.7,19.9,1.6,0.0,10.8
975,2018년 9월 2일,25.1,29.9,20.2,5.4,0.0,9.7
976,2018년 9월 3일,24.3,28.5,22.5,9.6,17.7,6.0
977,2018년 9월 4일,23.8,29.3,20.0,4.5,0.0,9.3
978,2018년 9월 5일,23.6,29.0,18.1,1.5,0.0,10.899999999999999
979,2018년 9월 6일,23.1,28.8,19.7,7.1,6.7,9.100000000000001
980,2018년 9월 7일,21.4,25.4,17.9,6.3,1.0,7.5
981,2018년 9월 8일,21.3,28.2,14.0,0.0,0.0,14.2
982,2018년 9월 9일,21.2,28.3,14.2,1.4,0.0,14.100000000000001
983,2018년 9월 10일,23.0,28.0,18.2,2.4,0.0,9.8
984,2018년 9월 11일,21.4,25.7,16.2,5.8,0.0,9.5
985,2018년 9월 12일,22.5,27.6,16.1,4.6,0.0,11.5
986,2018년 9월 13일,23.5,28.0,20.4,8.0,0.0,7.600000000000001
987,2018년 9월 14일,23.1,25.1,20.4,8.9,0.2,4.700000000000003
988,2018년 9월 15일,21.7,23.6,20.1,9.9,6.9,3.5
989,2018년 9월 16일,21.9,25.4,20.6,10.0,1.6,4.799999999999997
990,2018년 9월 17일,21.8,27.8,17.9,4.4,0.0,9.900000000000002
991,2018년 9월 18일,21.3,26.9,16.4,6.4,0.0,10.5
992,2018년 9월 19일,21.4,26.9,18.1,9.4,0.1,8.799999999999997
993,2018년 9월 20일,19.0,20.3,17.6,9.9,5.7,2.6999999999999993
994,2018년 9월 21일,19.2,22.1,17.6,9.3,20.0,4.5
995,2018년 9월 22일,20.2,26.5,14.7,2.6,0.5,11.8
996,2018년 9월 23일,19.0,25.7,14.6,5.9,1.3,11.1
997,2018년 9월 24일,17.1,23.3,11.9,1.3,0.0,11.4
998,2018년 9월 25일,17.3,24.1,9.2,2.9,0.0,14.900000000000002
999,2018년 9월 26일,18.9,24.8,16.0,4.6,0.0,8.8
1000,2018년 9월 27일,18.5,24.8,11.6,0.9,0.0,13.200000000000001
1001,2018년 9월 28일,17.7,21.3,13.8,5.6,0.0,7.5
1002,2018년 9월 29일,19.6,27.0,13.4,0.3,0.0,13.6
1003,2018년 9월 30일,17.2,22.4,12.9,0.6,0.0,9.499999999999998
1004,2018년 10월 1일,15.7,20.8,10.8,5.4,0.1,10.0
1005,2018년 10월 2일,14.8,21.8,8.9,0.5,0.0,12.9
1006,2018년 10월 3일,16.4,24.6,9.8,0.3,0.0,14.8
1007,2018년 10월 4일,19.3,25.6,11.6,5.8,0.0,14.000000000000002
1008,2018년 10월 5일,17.1,19.4,15.6,9.9,27.2,3.799999999999999
1009,2018년 10월 6일,17.7,22.6,14.8,6.9,76.0,7.800000000000001
1010,2018년 10월 7일,16.4,22.2,11.4,1.9,0.0,10.799999999999999
1011,2018년 10월 8일,13.7,21.2,7.4,3.6,0.0,13.799999999999999
1012,2018년 10월 9일,14.9,19.7,8.9,8.6,0.0,10.799999999999999
1013,2018년 10월 10일,12.7,16.2,8.0,5.1,3.0,8.2
1014,2018년 10월 11일,9.8,15.5,4.0,1.8,0.0,11.5
1015,2018년 10월 12일,10.3,17.8,3.9,0.0,0.0,13.9
1016,2018년 10월 13일,11.6,19.7,5.0,0.0,0.0,14.7
1017,2018년 10월 14일,13.1,21.0,5.8,4.4,0.0,15.2
1018,2018년 10월 15일,14.2,21.8,8.6,2.5,0.0,13.200000000000001
1019,2018년 10월 16일,13.6,20.7,8.9,6.3,0.0,11.799999999999999
1020,2018년 10월 17일,11.4,19.0,6.6,0.0,0.0,12.4
1021,2018년 10월 18일,10.7,18.8,5.0,3.5,3.8,13.8
1022,2018년 10월 19일,12.7,20.5,6.0,0.0,0.0,14.5
1023,2018년 10월 20일,12.2,21.6,5.5,1.6,0.0,16.1
1024,2018년 10월 21일,12.0,21.1,5.2,2.1,0.0,15.900000000000002
1025,2018년 10월 22일,12.2,20.1,6.7,5.4,0.0,13.400000000000002
1026,2018년 10월 23일,10.7,16.3,7.5,4.3,5.9,8.8
1027,2018년 10월 24일,11.6,19.3,6.0,0.6,0.0,13.3
1028,2018년 10월 25일,12.8,21.5,5.6,3.4,0.0,15.9
1029,2018년 10월 26일,12.4,14.7,10.1,7.9,7.2,4.6
1030,2018년 10월 27일,9.8,13.6,5.5,4.1,0.0,8.1
1031,2018년 10월 28일,9.1,16.1,5.0,7.0,9.4,11.100000000000001
1032,2018년 10월 29일,7.7,13.5,3.9,5.5,0.1,9.6
1033,2018년 10월 30일,6.6,12.5,-0.2,3.1,0.0,12.7
1034,2018년 10월 31일,7.5,13.1,2.9,1.1,0.0,10.2
1035,2018년 11월 1일,7.5,16.7,0.6,0.0,0.0,16.099999999999998
1036,2018년 11월 2일,9.9,19.9,2.4,0.0,0.0,17.5
1037,2018년 11월 3일,10.3,19.5,3.6,0.1,0.0,15.9
1038,2018년 11월 4일,10.9,20.6,3.6,1.6,0.0,17.0
1039,2018년 11월 5일,10.9,18.7,4.6,4.0,0.0,14.1
1040,2018년 11월 6일,11.5,18.1,6.5,7.6,0.0,11.600000000000001
1041,2018년 11월 7일,13.9,17.6,11.1,9.1,1.7,6.500000000000002
1042,2018년 11월 8일,13.2,15.4,11.9,10.0,64.0,3.5
1043,2018년 11월 9일,12.2,16.6,8.6,6.9,0.0,8.000000000000002
1044,2018년 11월 10일,11.2,17.8,6.8,2.1,0.0,11.0
1045,2018년 11월 11일,8.3,12.1,4.8,6.1,0.0,7.3
1046,2018년 11월 12일,8.0,15.9,2.4,0.0,0.0,13.5
1047,2018년 11월 13일,7.8,15.7,1.9,0.3,0.0,13.799999999999999
1048,2018년 11월 14일,8.7,17.4,2.4,0.4,0.0,14.999999999999998
1049,2018년 11월 15일,8.8,16.9,2.8,4.5,0.0,14.099999999999998
1050,2018년 11월 16일,8.9,15.8,5.3,5.3,0.0,10.5
1051,2018년 11월 17일,5.8,11.8,0.0,5.5,0.0,11.8
1052,2018년 11월 18일,6.4,12.0,0.6,8.0,0.0,11.4
1053,2018년 11월 19일,6.8,14.2,1.6,1.9,0.0,12.6
1054,2018년 11월 20일,5.5,12.6,-1.1,1.9,0.0,13.7
1055,2018년 11월 21일,5.7,8.7,1.9,8.8,5.4,6.799999999999999
1056,2018년 11월 22일,2.9,8.6,-2.4,0.3,0.0,11.0
1057,2018년 11월 23일,2.0,7.9,-4.3,2.9,0.0,12.2
1058,2018년 11월 24일,3.6,5.1,0.3,8.0,7.0,4.8
1059,2018년 11월 25일,6.0,11.9,2.8,5.0,0.0,9.100000000000001
1060,2018년 11월 26일,5.8,14.2,0.7,0.0,0.0,13.5
1061,2018년 11월 27일,7.0,12.6,0.8,6.3,0.0,11.799999999999999
1062,2018년 11월 28일,5.3,12.6,1.6,3.8,0.0,11.0
1063,2018년 11월 29일,3.9,9.4,-1.0,5.0,0.0,10.4
1064,2018년 11월 30일,2.8,9.7,-2.7,1.4,0.0,12.399999999999999
1065,2018년 12월 1일,4.8,12.6,-0.3,5.3,0.0,12.9
1066,2018년 12월 2일,8.6,13.4,0.9,5.9,0.0,12.5
1067,2018년 12월 3일,11.8,13.4,9.3,9.5,10.3,4.1
1068,2018년 12월 4일,7.7,11.9,0.9,7.0,10.0,11.0
1069,2018년 12월 5일,1.6,6.7,-3.0,6.5,0.0,9.7
1070,2018년 12월 6일,2.8,8.6,-0.5,7.3,1.0,9.1
1071,2018년 12월 7일,-5.6,-0.2,-8.3,2.1,0.0,8.100000000000001
1072,2018년 12월 8일,-6.7,-2.6,-10.2,0.6,0.0,7.6
1073,2018년 12월 9일,-6.2,-0.7,-11.1,1.8,0.0,10.4
1074,2018년 12월 10일,-3.0,5.8,-9.0,2.8,0.0,14.8
1075,2018년 12월 11일,0.2,3.8,-3.6,8.1,0.0,7.4
1076,2018년 12월 12일,-1.1,3.9,-4.4,0.0,0.0,8.3
1077,2018년 12월 13일,-2.1,3.9,-5.5,5.0,2.7,9.4
1078,2018년 12월 14일,-4.2,1.4,-9.2,0.0,0.0,10.6
1079,2018년 12월 15일,-3.2,3.4,-9.5,3.4,0.0,12.9
1080,2018년 12월 16일,-0.1,3.2,-4.1,7.9,0.0,7.3
1081,2018년 12월 17일,1.6,7.4,-2.8,1.3,0.0,10.2
1082,2018년 12월 18일,1.2,9.3,-4.5,3.1,0.0,13.8
1083,2018년 12월 19일,2.7,10.4,-2.0,3.1,0.0,12.4
1084,2018년 12월 20일,2.6,11.7,-2.1,4.4,0.0,13.799999999999999
1085,2018년 12월 21일,4.8,11.3,-2.4,7.4,0.0,13.700000000000001
1086,2018년 12월 22일,6.6,13.1,0.6,4.3,0.0,12.5
1087,2018년 12월 23일,3.7,9.4,-2.6,2.3,0.0,12.0
1088,2018년 12월 24일,-2.1,4.2,-5.6,0.3,0.0,9.8
1089,2018년 12월 25일,-0.5,3.2,-5.8,6.6,0.1,9.0
1090,2018년 12월 26일,-0.4,4.3,-5.1,5.0,0.0,9.399999999999999
1091,2018년 12월 27일,-8.5,-4.8,-11.6,0.6,0.0,6.8
1092,2018년 12월 28일,-9.9,-5.3,-13.2,0.8,0.0,7.8999999999999995
1093,2018년 12월 29일,-6.4,-1.8,-9.8,0.0,0.0,8.0
1094,2018년 12월 30일,-6.7,-0.5,-11.6,0.9,0.0,11.1
1095,2018년 12월 31일,-4.9,1.4,-12.4,2.6,0.0,13.8
1096,2019년 1월 1일,-4.4,0.2,-9.0,2.1,0.0,9.2
1097,2019년 1월 2일,-5.3,1.5,-10.7,0.0,0.0,12.2
1098,2019년 1월 3일,-3.7,4.2,-10.1,0.0,0.0,14.3
1099,2019년 1월 4일,-2.3,4.2,-8.7,5.0,0.0,12.899999999999999
1100,2019년 1월 5일,-2.4,2.8,-6.4,1.8,0.0,9.2
1101,2019년 1월 6일,-3.5,3.1,-7.8,2.8,0.0,10.9
1102,2019년 1월 7일,-2.6,4.7,-8.5,3.8,0.0,13.2
1103,2019년 1월 8일,-2.8,2.4,-7.3,0.4,0.0,9.7
1104,2019년 1월 9일,-4.6,1.4,-10.6,5.9,0.0,12.0
1105,2019년 1월 10일,-1.2,2.0,-4.0,7.3,0.0,6.0
